dataset,rep,strategy,sigma,mean_r2,between_sd,range,within_sd,snr,F
ChEMBL-hERG-Ki,PDV,threshold,0.3,-51.185970855783175,88.87085780449708,268.34280331731856,206.68229901057094,0.4299877552646717,0.924447348387756
ChEMBL-hERG-Ki,PDV,threshold,0.4,-82.95052629893613,170.14446641526584,570.0220585212464,408.11258261459005,0.4169057109810933,0.8690518592432545
ChEMBL-hERG-Ki,PDV,threshold,0.5,-27.90300768415066,66.06006660543738,232.05564556206863,152.09036122686047,0.43434748969332193,0.943288709014452
ChEMBL-hERG-Ki,PDV,threshold,0.6,-51.648194044017146,144.01294679184593,510.98481026656304,319.30631132858264,0.45101816557471425,1.0170869283919017
ChEMBL-hERG-Ki,PDV,threshold,0.7,-176.54193829448843,327.3989957838464,910.0135039347108,800.7892242345871,0.408845406351193,0.8357728314723607
ChEMBL-hERG-Ki,PDV,threshold,0.8,-82.42965705282775,156.4246903437176,491.3606318665183,369.707369306798,0.423104063727521,0.8950852437137106
ChEMBL-hERG-Ki,PDV,threshold,0.9,-31.249190881630028,58.902700348742165,179.87253647531296,141.4489203284822,0.4164238243173179,0.8670440072953024
ChEMBL-hERG-Ki,PDV,threshold,1.0,-153.13642904359503,256.3054025467538,825.2584069868229,616.8412650496076,0.41551273734279304,0.8632541744705046
ChEMBL-hERG-Ki,PDV,valprop,0.0,-56.7035741581004,135.10705172931014,458.2163648491171,303.40695473857505,0.4452997850551007,0.9914594928505948
ChEMBL-hERG-Ki,PDV,valprop,0.1,-24.525978873095863,49.43394349744189,155.52287077988345,117.51695719790843,0.42065370544091757,0.8847476995058711
ChEMBL-hERG-Ki,PDV,valprop,0.2,-43.41845355597922,121.7251302022261,443.7295372221233,271.26730514478606,0.44872761255639193,1.006782351352797
ChEMBL-hERG-Ki,PDV,valprop,0.3,-31.936327722427155,57.47461456880836,159.88912197151237,128.36405234444183,0.44774696279130843,1.0023867134442066
ChEMBL-hERG-Ki,PDV,valprop,0.4,-18.98421745474509,27.35366595636497,73.88059025860636,58.19633568762579,0.47002385344651765,1.1046121140435676
ChEMBL-hERG-Ki,PDV,valprop,0.5,-77.39820857901285,157.07401827037327,554.1658705894927,377.1531544315523,0.4164727682236047,0.8672478333591618
ChEMBL-hERG-Ki,PDV,valprop,0.6,-110.61312563061803,211.28254636065017,718.333763586737,515.4514023052967,0.409898092071752,0.8400822294203123
ChEMBL-hERG-Ki,PDV,valprop,0.7,-41.5959210687043,93.74846535132656,326.9331746199486,219.4844494765243,0.4271303300754058,0.9122015943516257
ChEMBL-hERG-Ki,PDV,valprop,0.8,-29.132876520628603,48.4957078409432,160.81725869442042,110.3652744393116,0.43941092963629913,0.9654098254191833
ChEMBL-hERG-Ki,PDV,valprop,0.9,-18.746865510296743,27.9381679279247,83.55346512439615,66.60043017536225,0.41948930141084845,0.8798563699908082
ChEMBL-hERG-Ki,PDV,valprop,1.0,-97.51443059768013,183.72574228160804,593.2265428703531,447.39973236373066,0.4106523294301866,0.8431766783321926
ChEMBL-hERG-Ki,SNS,hetero,0.0,0.434228040537234,0.11873877140973538,0.43011145786669114,0.0771854900543225,1.5383561253050027,11.832697841317104
ChEMBL-hERG-Ki,SNS,hetero,0.1,0.4387440686609431,0.11993380176642023,0.4365084813646101,0.07171964093414668,1.672258815078899,13.982247723045417
ChEMBL-hERG-Ki,SNS,hetero,0.2,0.43044613920212205,0.13206035687326084,0.47472458762463,0.06766419487750569,1.951702183294034,19.045707061373495
ChEMBL-hERG-Ki,SNS,hetero,0.3,0.4357406149268001,0.1162311895274165,0.4309641812932422,0.06798370115486069,1.7096919931242405,14.615233556765691
ChEMBL-hERG-Ki,SNS,hetero,0.4,0.4307517711038499,0.11928817032775621,0.45415918123170357,0.06941293890802969,1.7185293146254748,14.76671502613552
ChEMBL-hERG-Ki,SNS,hetero,0.5,0.40726853670269336,0.12987571372474835,0.46076812369812403,0.08682898217891058,1.4957645530974928,11.18655799151471
ChEMBL-hERG-Ki,SNS,hetero,0.6,0.40367085164316746,0.10878378773138596,0.40187439238697764,0.07846718917131323,1.3863601956466685,9.609972960367344
ChEMBL-hERG-Ki,SNS,hetero,0.7,0.4051548233891697,0.1103340059858493,0.4179864787798022,0.07478314232261117,1.4753860637451324,10.883820185466776
ChEMBL-hERG-Ki,SNS,hetero,0.8,0.3749965644015835,0.11415352325818473,0.3979820599295762,0.08087488550172531,1.4114829659418744,9.961420815720352
ChEMBL-hERG-Ki,SNS,hetero,0.9,0.36246564513533464,0.1013688145452413,0.39087052893958896,0.08985161918097716,1.1281801649124037,6.363952422508891
ChEMBL-hERG-Ki,SNS,hetero,1.0,0.3728804891725027,0.0997048227318925,0.37324419845194445,0.07377701850822932,1.3514346980661887,9.131878715686254
ChEMBL-hERG-Ki,SNS,legacy,0.0,0.44353015128878925,0.11613824952117931,0.4321251432451979,0.07097366253107394,1.63635700032151,13.38832116250605
ChEMBL-hERG-Ki,SNS,legacy,0.1,0.44736566922525545,0.10871021441779696,0.3867752125468263,0.0760517619199946,1.4294240090342496,10.216264988017732
ChEMBL-hERG-Ki,SNS,legacy,0.2,0.43681187205522676,0.1282001089335,0.46189573762636754,0.06384536544405281,2.0079783088694314,20.15988444445071
ChEMBL-hERG-Ki,SNS,legacy,0.3,0.4198707566074046,0.12076640660291224,0.4325586208934772,0.08639549831266,1.39783216673936,9.76967383185627
ChEMBL-hERG-Ki,SNS,legacy,0.4,0.4034668969263184,0.12007379833711695,0.43374133449398483,0.07490003062725098,1.6031208175959055,12.849981779046821
ChEMBL-hERG-Ki,SNS,legacy,0.5,0.3911630833945228,0.11082462474835678,0.4277923506378819,0.08471273754691594,1.3082403893154728,8.557464581181499
ChEMBL-hERG-Ki,SNS,legacy,0.6,0.3566239907586433,0.10890853716398916,0.4111242585283048,0.085336701866246,1.2762215410514561,8.143707109218768
ChEMBL-hERG-Ki,SNS,legacy,0.7,0.34353258891230826,0.11623469250799051,0.4224062251739598,0.0913076077223875,1.273001181472102,8.102660040146837
ChEMBL-hERG-Ki,SNS,legacy,0.8,0.2841748452140901,0.11745313250257516,0.3635074467118108,0.1267776439004952,0.9264498762475928,4.2915468659959
ChEMBL-hERG-Ki,SNS,legacy,0.9,0.2761982670476073,0.12272015789547672,0.375312645890807,0.10282068994678811,1.1935356391693832,7.122636609837339
ChEMBL-hERG-Ki,SNS,legacy,1.0,0.25241648489810753,0.11969899310839252,0.3631539385404564,0.10348832825572599,1.156642445828374,6.689108737459214
ChEMBL-hERG-Ki,SNS,outlier,0.0,0.4304403274328557,0.12973162770572771,0.4574142411233126,0.10890875134846917,1.191195621099656,7.094735038634974
ChEMBL-hERG-Ki,SNS,outlier,0.1,0.435516078190053,0.13334847804741065,0.4729932441747674,0.0787113295518895,1.6941459229131972,14.350652040617042
ChEMBL-hERG-Ki,SNS,outlier,0.2,0.43207056603988947,0.11832655307083115,0.44456915514974144,0.08825757267547064,1.340695755433092,8.987325543181548
ChEMBL-hERG-Ki,SNS,outlier,0.3,0.4374211658900744,0.11933534711827556,0.422768404686013,0.07928468373130548,1.5051500681102687,11.327383637661736
ChEMBL-hERG-Ki,SNS,outlier,0.4,0.42784966146266007,0.1120925300753325,0.4012292176217605,0.08540272235753478,1.3125170601244067,8.613505165588078
ChEMBL-hERG-Ki,SNS,outlier,0.5,0.4206070134015853,0.1196613221338461,0.4090561104459028,0.07989316432714771,1.4977667131052057,11.216525634429859
ChEMBL-hERG-Ki,SNS,outlier,0.6,0.39346480439874953,0.11842640827892566,0.46402725359060065,0.07149906237529738,1.6563351230720682,13.717230199610816
ChEMBL-hERG-Ki,SNS,outlier,0.7,0.3904963258826506,0.12019175395851715,0.4590751862116897,0.09653537994956139,1.2450539275995594,7.7507964131554425
ChEMBL-hERG-Ki,SNS,outlier,0.8,0.3621339166308362,0.08684791744413473,0.3133942971841831,0.09628663170289582,0.9019727443796621,4.067774158018897
ChEMBL-hERG-Ki,SNS,outlier,0.9,0.29888861385335186,0.12419360399544618,0.41159487377409965,0.17686710029964509,0.7021860130292157,2.4653259844693296
ChEMBL-hERG-Ki,SNS,outlier,1.0,0.2820210379612817,0.16212033774135012,0.5313982290239452,0.1180117878198365,1.3737639327085889,9.436136714054841
ChEMBL-hERG-Ki,SNS,quantile,0.0,0.43729417842949786,0.12499979799495031,0.46548531528966886,0.0839977019269621,1.4881335456491471,11.072707248431513
ChEMBL-hERG-Ki,SNS,quantile,0.1,0.43841602539607893,0.12762219600612684,0.4685635014924611,0.07163874336856561,1.7814689371299919,15.868157869795315
ChEMBL-hERG-Ki,SNS,quantile,0.2,0.4291072064551447,0.11509631446540769,0.4184389870522513,0.07759883788743485,1.4832221409342083,10.999739596787284
ChEMBL-hERG-Ki,SNS,quantile,0.3,0.42107473122064765,0.12593969927480134,0.4635450169311423,0.09289430631591829,1.355731091273787,9.190033959232064
ChEMBL-hERG-Ki,SNS,quantile,0.4,0.4189591557538115,0.09961649631731002,0.3766565566766386,0.06446149700264182,1.5453643019371306,11.940754128508178
ChEMBL-hERG-Ki,SNS,quantile,0.5,0.3902822641013286,0.11439594527582082,0.42344897477480836,0.08387159703088742,1.3639414214765957,9.301681006097983
ChEMBL-hERG-Ki,SNS,quantile,0.6,0.3725620970063422,0.11503921309214092,0.40382047731861176,0.07500623937803261,1.5337285810629901,11.761616801847463
ChEMBL-hERG-Ki,SNS,quantile,0.7,0.3249328102195219,0.10753263605482456,0.39784837043376164,0.1031755095374922,1.042230239878283,5.431219364583716
ChEMBL-hERG-Ki,SNS,quantile,0.8,0.2805307198894222,0.11290993867288912,0.40040892370649095,0.11721894812044964,0.9632396509552982,4.639153125862424
ChEMBL-hERG-Ki,SNS,quantile,0.9,0.251802086081806,0.11396665255065867,0.3644218536896138,0.1482936434240119,0.7685201463746965,2.953116076918924
ChEMBL-hERG-Ki,SNS,quantile,1.0,0.2444843843992472,0.13332557763818134,0.46847114456487554,0.11234945288302814,1.1867042893123152,7.041335351361234
ChEMBL-hERG-Ki,SNS,threshold,0.0,0.4487555318178091,0.10817795769094804,0.40126789783311134,0.07713370678575941,1.4024732143551033,9.834655584917675
ChEMBL-hERG-Ki,SNS,threshold,0.1,0.43803058069810447,0.12869237222908658,0.4697994842201697,0.07116674525890712,1.8083217345531148,16.350137478285927
ChEMBL-hERG-Ki,SNS,threshold,0.2,0.3981162845046418,0.12017332010969073,0.42803394781198756,0.09539121650661228,1.2597943973317567,7.935409617742419
ChEMBL-hERG-Ki,SNS,threshold,0.3,0.3689037216218578,0.10560247234132802,0.3881955083372828,0.09145348781095482,1.1547123556361332,6.666803121293738
ChEMBL-hERG-Ki,SNS,threshold,0.4,0.3106544495053752,0.11155976682755156,0.3459920718599243,0.08789144335317126,1.2692904174900697,8.055490819660578
ChEMBL-hERG-Ki,SNS,threshold,0.5,0.2528280145097002,0.1165195932782587,0.357691679618555,0.10798631044354502,1.0790218945314818,5.821441244391542
ChEMBL-hERG-Ki,SNS,threshold,0.6,0.1862182294653892,0.14369014162905946,0.43628377057104684,0.14964493990387984,0.9602071524861097,4.609988878427415
ChEMBL-hERG-Ki,SNS,threshold,0.7,0.13734502336560292,0.2022044920533756,0.6428955458698837,0.1510741547285857,1.338445298050145,8.957179079362705
ChEMBL-hERG-Ki,SNS,threshold,0.8,-0.03954441483934162,0.33421157858470446,1.0748692277719627,0.1402867801369521,2.382345494411072,28.377850273703668
ChEMBL-hERG-Ki,SNS,threshold,0.9,-0.12858864401634632,0.46937877407916145,1.4936356915109505,0.198796980489938,2.3610960937252203,27.873873819022474
ChEMBL-hERG-Ki,SNS,threshold,1.0,-0.17442920342809723,0.4961240554254832,1.6265771999383696,0.2146565684792654,2.311245628029342,26.709281765423736
ChEMBL-hERG-Ki,SNS,valprop,0.0,0.4392992285190636,0.13193111110637426,0.4722183864065083,0.06963407979053846,1.8946342294351741,17.94819431673708
ChEMBL-hERG-Ki,SNS,valprop,0.1,0.3611522684645558,0.11020025531850725,0.3854986786206851,0.10261869991600399,1.0738808366185593,5.7661002562828845
ChEMBL-hERG-Ki,SNS,valprop,0.2,0.31765077796555313,0.09814657656696389,0.3396870281182899,0.08995910061844606,1.091013314853428,5.951550265937325
ChEMBL-hERG-Ki,SNS,valprop,0.3,0.30281655285730774,0.10880099743120113,0.3577914663789561,0.0867910593642159,1.2535968362204364,7.857525138909438
ChEMBL-hERG-Ki,SNS,valprop,0.4,0.2591465233815907,0.11523333903448169,0.3419581554856228,0.09322527079103272,1.236074060785307,7.639395418731393
ChEMBL-hERG-Ki,SNS,valprop,0.5,0.230831507402507,0.12060932746223726,0.3243941388816973,0.10607877083709964,1.1369789309441711,6.463605447054752
ChEMBL-hERG-Ki,SNS,valprop,0.6,0.17674407480195994,0.13212053676989888,0.4313777139907971,0.1494129073776791,0.8842645464085017,3.909618940175166
ChEMBL-hERG-Ki,SNS,valprop,0.7,0.16277918355138532,0.16553680075437763,0.5110109188908918,0.15753258823288407,1.0508098839184992,5.521007060704047
ChEMBL-hERG-Ki,SNS,valprop,0.8,0.0743312962046307,0.24428582688658262,0.7982601090965686,0.13675579943269967,1.78629226621428,15.954200301684743
ChEMBL-hERG-Ki,SNS,valprop,0.9,0.03452493199874833,0.3129179038488953,1.052702426090635,0.1768607236382421,1.7692899667704058,15.65193493257212
ChEMBL-hERG-Ki,SNS,valprop,1.0,0.05033636440338494,0.2757192365371494,0.9166106317585465,0.1336161938451104,2.0635166187772622,21.290504179849723
OpenADMET-Caco2_Efflux,ECFP4,hetero,0.0,0.3758597801542288,0.11536422675472771,0.42403509240611537,0.0752300278734706,1.5334864284346514,11.757903130966316
OpenADMET-Caco2_Efflux,ECFP4,hetero,0.1,0.37540645068333617,0.119137555444176,0.44516165221114457,0.07751801552958859,1.5369015141867408,11.810331321547483
OpenADMET-Caco2_Efflux,ECFP4,hetero,0.2,0.36313094841223065,0.12362035325602036,0.448878547377207,0.07948208448408861,1.5553234928151352,12.09515583651336
OpenADMET-Caco2_Efflux,ECFP4,hetero,0.3,0.35952286713530357,0.11556476310789296,0.42492852874771586,0.09139913008097436,1.2643967508827407,7.993495718214159
OpenADMET-Caco2_Efflux,ECFP4,hetero,0.4,0.3574828217790615,0.11273152434889541,0.4183544152339798,0.0805690309885242,1.3991917609751598,9.788687919903845
OpenADMET-Caco2_Efflux,ECFP4,hetero,0.5,0.35127551680343777,0.10268820826850085,0.3956774718172151,0.08591394255804785,1.195244976670922,7.143052771285366
OpenADMET-Caco2_Efflux,ECFP4,hetero,0.6,0.3278640678895109,0.11004960920100923,0.406418470158459,0.09104573811689558,1.2087288375839644,7.305127014035409
OpenADMET-Caco2_Efflux,ECFP4,hetero,0.7,0.3191438695542253,0.10614234046556278,0.3974005476516807,0.07997932251673391,1.3271222751774978,8.80626766636149
OpenADMET-Caco2_Efflux,ECFP4,hetero,0.8,0.3182563332118499,0.10795630238380276,0.40623536457188386,0.10085898600774332,1.0703687064186285,5.7284458384014405
OpenADMET-Caco2_Efflux,ECFP4,hetero,0.9,0.29833489366986143,0.09985681114001699,0.4053117062306218,0.09190751764629625,1.0864923098490529,5.902327696805651
OpenADMET-Caco2_Efflux,ECFP4,hetero,1.0,0.27479337788367125,0.10041792370646668,0.3632911185498274,0.10838639802712455,0.9264808641517573,4.291833958196936
OpenADMET-Caco2_Efflux,ECFP4,legacy,0.0,0.37364662675871946,0.11728079454901498,0.43321016437064125,0.08115373892053325,1.4451680983405804,10.442554162306646
OpenADMET-Caco2_Efflux,ECFP4,legacy,0.1,0.3640396124406643,0.12221083010021024,0.45503005747609243,0.07957294085735105,1.535834025781394,11.79393077373942
OpenADMET-Caco2_Efflux,ECFP4,legacy,0.2,0.3433723251704691,0.10836423226266308,0.4152656637967546,0.08768928312748403,1.2357750958588805,7.635700437725125
OpenADMET-Caco2_Efflux,ECFP4,legacy,0.3,0.2982605601400193,0.09618859471671602,0.3819275448188627,0.09711814599181116,0.990428655061295,4.9047446038326274
OpenADMET-Caco2_Efflux,ECFP4,legacy,0.4,0.273045786390648,0.09222701592557153,0.3444899688704322,0.09868832013163785,0.9345281772204882,4.36671457009524
OpenADMET-Caco2_Efflux,ECFP4,legacy,0.5,0.1897814776476508,0.0984112513907481,0.28927082569515117,0.10091774477263638,0.9751630063916381,4.75471444517389
OpenADMET-Caco2_Efflux,ECFP4,legacy,0.6,0.12125493206805986,0.1288819094973425,0.4122423920022769,0.1252230422567738,1.0292188017047699,5.296456708913012
OpenADMET-Caco2_Efflux,ECFP4,legacy,0.7,0.07069253774171202,0.16414413803446526,0.5219095820394967,0.12944737297655745,1.2680376145152925,8.03959695912817
OpenADMET-Caco2_Efflux,ECFP4,legacy,0.8,0.030542264388132193,0.21940002106567824,0.6489168721300544,0.18334939156437036,1.1966225750394772,7.159527935470545
OpenADMET-Caco2_Efflux,ECFP4,legacy,0.9,-0.08462080048412096,0.2884073616148215,0.8435681383760302,0.1909206849434803,1.510613486957691,11.409765534892369
OpenADMET-Caco2_Efflux,ECFP4,legacy,1.0,-0.21092526136537113,0.43511476533846827,1.231706115475974,0.2544805464544819,1.7098154314765894,14.617344048577378
OpenADMET-Caco2_Efflux,ECFP4,outlier,0.0,0.3636636858137025,0.1192309916220305,0.42988882806400897,0.07461424740417996,1.5979654793831113,12.767468366500482
OpenADMET-Caco2_Efflux,ECFP4,outlier,0.1,0.3647817659597712,0.10935603906047017,0.4040335406021614,0.08203523319186731,1.333037462143904,8.884944377395303
OpenADMET-Caco2_Efflux,ECFP4,outlier,0.2,0.3441813199106296,0.11350565805003489,0.4305842911858275,0.09172052495532558,1.237516445804472,7.657234768182664
OpenADMET-Caco2_Efflux,ECFP4,outlier,0.3,0.2957646430106682,0.10583160815075873,0.3752025733194261,0.0946586812125526,1.1180338326615573,6.249998254879457
OpenADMET-Caco2_Efflux,ECFP4,outlier,0.4,0.2832883531741076,0.1018376987084752,0.3586913462046364,0.09236378238899343,1.1025717664915673,6.078322501321676
OpenADMET-Caco2_Efflux,ECFP4,outlier,0.5,0.21228021867220698,0.12460899164427856,0.3656401921779894,0.17426126223084495,0.7150699475550009,2.556625149481559
OpenADMET-Caco2_Efflux,ECFP4,outlier,0.6,0.135635845124664,0.14879477062961005,0.4684447763874558,0.13185638143268108,1.1284608982355309,6.367119994232705
OpenADMET-Caco2_Efflux,ECFP4,outlier,0.7,0.1273064906977538,0.15648705239744876,0.4880619001919097,0.12092577334289087,1.294075266764862,8.373153980262746
OpenADMET-Caco2_Efflux,ECFP4,outlier,0.8,0.0474344139029707,0.2678263350048471,0.7972199629446215,0.2142113869931579,1.2502899064530202,7.8161242508915105
OpenADMET-Caco2_Efflux,ECFP4,outlier,0.9,-0.08016621633047964,0.3958677731129288,1.362024878763866,0.4339871137263891,0.9121648099498804,4.160223202554507
OpenADMET-Caco2_Efflux,ECFP4,outlier,1.0,-0.24238872542223225,0.5212077916971077,1.7473622690731683,0.4869064456340139,1.0704475086963146,5.729289344370732
OpenADMET-Caco2_Efflux,ECFP4,quantile,0.0,0.3722096925857917,0.10720722936120212,0.3905568334366792,0.07453072965337573,1.438429891399116,10.34540276235236
OpenADMET-Caco2_Efflux,ECFP4,quantile,0.1,0.36415329308505595,0.1186762284851795,0.4429523414020092,0.07824210216758966,1.5167822080110078,11.50314133269374
OpenADMET-Caco2_Efflux,ECFP4,quantile,0.2,0.34147657324818276,0.11269381196294573,0.40987600653185513,0.07809574579426015,1.4430211379225788,10.411550022456872
OpenADMET-Caco2_Efflux,ECFP4,quantile,0.3,0.2882601867135978,0.09896351468689653,0.37103791100042055,0.08632587617370945,1.1463945583101522,6.571102416615644
OpenADMET-Caco2_Efflux,ECFP4,quantile,0.4,0.2708657834885869,0.09232262604559942,0.3397700027758417,0.08373739378725155,1.1025256682833962,6.077814246118746
OpenADMET-Caco2_Efflux,ECFP4,quantile,0.5,0.19247139314698664,0.09556086680207403,0.3196686295785254,0.10087039808372117,0.9473628400153601,4.4874817532098445
OpenADMET-Caco2_Efflux,ECFP4,quantile,0.6,0.11779754673092399,0.14863656646687984,0.5579936278048455,0.11337511644295821,1.3110157778021998,8.593811848231535
OpenADMET-Caco2_Efflux,ECFP4,quantile,0.7,0.0917285885847098,0.17627843403426957,0.6138138585313144,0.13247116208879944,1.3306928938700242,8.853717888980897
OpenADMET-Caco2_Efflux,ECFP4,quantile,0.8,0.00849409724879802,0.3039986979094505,0.9072715603501891,0.23297494243355787,1.3048557700412262,8.513242903049408
OpenADMET-Caco2_Efflux,ECFP4,quantile,0.9,-0.12145871736510973,0.3840411313339587,1.2213108167853404,0.25544504610672014,1.5034197655706876,11.301354957543106
OpenADMET-Caco2_Efflux,ECFP4,quantile,1.0,-0.2013941805703319,0.44897372157417625,1.5590905595000126,0.2785922127785571,1.611580299019518,12.985955300939196
OpenADMET-Caco2_Efflux,ECFP4,threshold,0.0,0.3772030466000867,0.11103654927717202,0.40990010974252233,0.07835944918701274,1.4170154388422522,10.039663769586504
OpenADMET-Caco2_Efflux,ECFP4,threshold,0.1,0.36420828268289757,0.11861529049590067,0.4191148210953781,0.08932841883277978,1.3278561520040455,8.816009802074953
OpenADMET-Caco2_Efflux,ECFP4,threshold,0.2,0.3599140826143005,0.09397958370692232,0.3339446278442748,0.09409757266218788,0.9987460999053701,4.987468860380937
OpenADMET-Caco2_Efflux,ECFP4,threshold,0.3,0.31658003155147985,0.10179391736336313,0.37905808950985675,0.09105020865720952,1.1179976286117266,6.24959348790722
OpenADMET-Caco2_Efflux,ECFP4,threshold,0.4,0.3108123809068454,0.10208288671780098,0.37225627955341417,0.07537639178234315,1.354308481793285,9.17075731928616
OpenADMET-Caco2_Efflux,ECFP4,threshold,0.5,0.2785999510843617,0.09866253162411295,0.35100511744795626,0.07641181891695882,1.291194647929207,8.335918094205143
OpenADMET-Caco2_Efflux,ECFP4,threshold,0.6,0.19800561763377292,0.12062147833253024,0.33642812396195904,0.1112279142003344,1.0844532975353376,5.8801947726763375
OpenADMET-Caco2_Efflux,ECFP4,threshold,0.7,0.20581776155283396,0.10837333364476279,0.31683337562653924,0.08797768435894143,1.2318275302928963,7.586995321937481
OpenADMET-Caco2_Efflux,ECFP4,threshold,0.8,0.16544931900470963,0.14415598072525584,0.45499020701639803,0.12296717575989836,1.1723126910447228,6.871585227922597
OpenADMET-Caco2_Efflux,ECFP4,threshold,0.9,0.06891335253576768,0.194459151720731,0.6998304940318549,0.1969259036225871,0.9874737053049979,4.875521593343909
OpenADMET-Caco2_Efflux,ECFP4,threshold,1.0,0.022264512616969837,0.20885002697706734,0.7435496848476671,0.1792271511061722,1.165281184731586,6.789401197447243
OpenADMET-Caco2_Efflux,ECFP4,valprop,0.0,0.3708512443776468,0.12191739169557854,0.44897589369828406,0.07021340601183267,1.7363833863156062,15.075136321364257
OpenADMET-Caco2_Efflux,ECFP4,valprop,0.1,0.3565041228777874,0.1100079222868303,0.42087242559161486,0.0830879312633059,1.3239939978552948,8.764800531784232
OpenADMET-Caco2_Efflux,ECFP4,valprop,0.2,0.33067452735394254,0.10762910675773306,0.4156955800197187,0.09077351196914452,1.1856884725834784,7.029285770086711
OpenADMET-Caco2_Efflux,ECFP4,valprop,0.3,0.27415770113002175,0.08806610619245271,0.34527370526388007,0.09807591541120556,0.8979381515147277,4.031464619728431
OpenADMET-Caco2_Efflux,ECFP4,valprop,0.4,0.24625773995745132,0.09846155769211964,0.3415985784312842,0.09844477335759184,1.0001704949278194,5.001705094620796
OpenADMET-Caco2_Efflux,ECFP4,valprop,0.5,0.16324568149758267,0.10264824280063273,0.27909368211365676,0.1115930436840281,0.9198444581481058,4.230569135928912
OpenADMET-Caco2_Efflux,ECFP4,valprop,0.6,0.08300199597793714,0.15154455215038362,0.5048436746748921,0.14063240655342232,1.0775933930478256,5.806037603701627
OpenADMET-Caco2_Efflux,ECFP4,valprop,0.7,0.04370286343868985,0.19244915583868713,0.580254451971792,0.14373918651115608,1.3388774523483928,8.962964162034615
OpenADMET-Caco2_Efflux,ECFP4,valprop,0.8,-0.0001285527568672497,0.2504526860936039,0.7376774451588437,0.19830533707302114,1.2629649296901209,7.975402068135862
OpenADMET-Caco2_Efflux,ECFP4,valprop,0.9,-0.11177455948028052,0.3192351333899039,0.9140511541001579,0.22136875171763132,1.4420966415219563,10.398213617444528
OpenADMET-Caco2_Efflux,ECFP4,valprop,1.0,-0.2471899977458659,0.45593507673195877,1.2938281622893948,0.2560315473577212,1.780776945018174,15.855832639541307
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,hetero,0.0,-3.2818519079864417,6.509046329761647,19.098642897031155,13.467708154286873,0.48330764634885326,1.1679314050963412
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,hetero,0.1,-4.854695683170923,11.41248595490222,37.19006550273129,13.50823401703203,0.8448540305500067,3.5688916646829583
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,hetero,0.2,-4.745995845150227,12.200520974346324,42.70812171741115,14.13283387810309,0.86327491567345,3.726217900155012
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,hetero,0.3,-2.7414783838447923,5.207318170355063,15.782064752030848,6.341987515122723,0.8210861591792802,3.3709124039789105
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,hetero,0.4,-2.320222601592646,3.782814919676884,10.327540575417371,8.085268888105784,0.4678650731383557,1.0944886333137944
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,hetero,0.5,-6.202269968572424,8.530282183811924,19.947232788021058,14.884673087821566,0.5730916717809061,1.6421703213231693
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,hetero,0.6,-14.472118073886525,39.86662608642341,140.6448826286565,58.461742212062305,0.6819267537702255,2.3251204875379887
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,hetero,0.7,-2.247413122327527,4.276884916603697,11.777856868294894,5.988721373707996,0.7141566036750858,2.550098272863668
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,hetero,0.8,-2.823740270347551,4.717835273962137,12.803371581597105,8.129372492381501,0.5803443351111651,1.683997736478102
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,hetero,0.9,-7.593687157271652,11.603707974861585,34.229945292558284,20.455297114131216,0.5672715438997632,1.6089850225921047
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,hetero,1.0,-6.3746164358874084,13.056526876724023,43.409028563940694,23.448459191817808,0.5568181162743527,1.5502320730565928
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,0.0,-3.3744911163256233,6.170921312287413,16.657819545627955,10.006287993168781,0.6167043479560308,1.9016212639393648
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,0.1,-3.301352653390746,6.463709198604193,20.477003395382997,10.797186573202703,0.5986475416333297,1.7918943955181457
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,0.2,-3.569410145731908,6.551680064963666,19.303950276363263,10.899241594979392,0.601113390126302,1.806686538945679
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,0.3,-6.586225343740102,9.554799809525283,25.07477484999132,21.86702210389789,0.4369502058454543,0.9546274119419245
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,0.4,-9.921376242179052,26.19060716652068,92.80650327374265,47.16120630614318,0.5553421809549667,1.542024689739095
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,0.5,-9.372556431714054,13.992650571115462,36.32929327794878,21.959172284459417,0.637212113000184,2.0301963847707962
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,0.6,-10.018202193001379,19.309151810962785,66.70610904150179,37.23073978134446,0.5186346530948652,1.3449095169541563
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,0.7,-14.94205310998148,30.476776786424786,96.02011816325764,44.5621677550348,0.6839159386042526,2.338705055384679
