dataset,rep,strategy,sigma,rho_vs_clean,snr_drop,mean_drop
OpenADMET-Caco2_Efflux,SNS,outlier,0.9,-0.3846153846153847,1.484136874746578,0.4328253305860848
OpenADMET-Caco2_Efflux,SNS,outlier,1.0,-0.37762237762237766,1.3049272807176207,0.4195660455707364
OpenADMET-Caco2_Efflux,SNS,quantile,0.0,1.0,,0.0
OpenADMET-Caco2_Efflux,SNS,quantile,0.1,0.9580419580419581,0.2207561248833398,0.010847308275827966
OpenADMET-Caco2_Efflux,SNS,quantile,0.2,0.9930069930069931,0.43089854611674766,0.03573464018876652
OpenADMET-Caco2_Efflux,SNS,quantile,0.3,0.6783216783216784,0.8099342124838885,0.10165900826525665
OpenADMET-Caco2_Efflux,SNS,quantile,0.4,0.43356643356643365,0.8843048455261096,0.1260852792989033
OpenADMET-Caco2_Efflux,SNS,quantile,0.5,0.3706293706293707,1.338042518418223,0.1695160054576151
OpenADMET-Caco2_Efflux,SNS,quantile,0.6,0.04195804195804196,2.266628313314153,0.27560778590531965
OpenADMET-Caco2_Efflux,SNS,quantile,0.7,-0.16083916083916086,1.4541720857021387,0.2873034705809015
OpenADMET-Caco2_Efflux,SNS,quantile,0.8,-0.2447552447552448,1.494723576168558,0.36976406805265993
OpenADMET-Caco2_Efflux,SNS,quantile,0.9,-0.34965034965034975,2.3722512397507285,0.49714391067659686
OpenADMET-Caco2_Efflux,SNS,quantile,1.0,-0.4685314685314686,1.7402571388636048,0.526466904676434
OpenADMET-Caco2_Efflux,SNS,threshold,0.0,1.0,,0.0
OpenADMET-Caco2_Efflux,SNS,threshold,0.1,0.9790209790209792,0.3138124119612561,0.005149019985285327
OpenADMET-Caco2_Efflux,SNS,threshold,0.2,0.9580419580419581,0.7096623629102117,0.01170552198765345
OpenADMET-Caco2_Efflux,SNS,threshold,0.3,0.6433566433566434,0.5870771642734686,0.068147300520572
OpenADMET-Caco2_Efflux,SNS,threshold,0.4,0.6573426573426573,0.684406348279027,0.07012034579646186
OpenADMET-Caco2_Efflux,SNS,threshold,0.5,0.7482517482517484,0.5999464704162772,0.08672617739956777
OpenADMET-Caco2_Efflux,SNS,threshold,0.6,0.46153846153846156,1.054299617419442,0.1935285089428699
OpenADMET-Caco2_Efflux,SNS,threshold,0.7,0.35664335664335667,0.8625616443835172,0.15887963422923945
OpenADMET-Caco2_Efflux,SNS,threshold,0.8,0.17482517482517487,0.9090202938756408,0.2281410999198844
OpenADMET-Caco2_Efflux,SNS,threshold,0.9,-0.1258741258741259,1.7551328528461296,0.29811027647563765
OpenADMET-Caco2_Efflux,SNS,threshold,1.0,-0.1258741258741259,1.4475889966477382,0.29068215844275175
OpenADMET-Caco2_Efflux,SNS,valprop,0.0,1.0,,0.0
OpenADMET-Caco2_Efflux,SNS,valprop,0.1,0.9230769230769231,0.5670132796980526,0.024849807970674802
OpenADMET-Caco2_Efflux,SNS,valprop,0.2,0.8811188811188813,0.5452715601460442,0.043972805718626516
OpenADMET-Caco2_Efflux,SNS,valprop,0.3,0.5454545454545455,0.9082728166854576,0.11289076139663168
OpenADMET-Caco2_Efflux,SNS,valprop,0.4,0.5594405594405596,1.2159674587565585,0.14221286654680965
OpenADMET-Caco2_Efflux,SNS,valprop,0.5,0.006993006993006993,1.5500162375981243,0.2059170682823238
OpenADMET-Caco2_Efflux,SNS,valprop,0.6,-0.15384615384615385,2.2584921960173645,0.3185657176806503
OpenADMET-Caco2_Efflux,SNS,valprop,0.7,-0.09090909090909093,2.109751059074571,0.3559344660876653
OpenADMET-Caco2_Efflux,SNS,valprop,0.8,-0.23076923076923078,2.268979963281656,0.42047045130411737
OpenADMET-Caco2_Efflux,SNS,valprop,0.9,-0.4545454545454546,2.9348116432499167,0.5010200075472954
OpenADMET-Caco2_Efflux,SNS,valprop,1.0,-0.4755244755244756,2.6108053377230984,0.5936127717351757
OpenADMET-LogD,ECFP4,hetero,0.0,1.0,,0.0
OpenADMET-LogD,ECFP4,hetero,0.1,0.9790209790209792,0.9389225071637084,0.02406413820292508
OpenADMET-LogD,ECFP4,hetero,0.2,0.9860139860139862,0.5749673521205452,0.022796346909908834
OpenADMET-LogD,ECFP4,hetero,0.3,0.9790209790209792,1.5422174596053677,0.02942541483855179
OpenADMET-LogD,ECFP4,hetero,0.4,0.9790209790209792,0.8415212603810922,0.024252838264260664
OpenADMET-LogD,ECFP4,hetero,0.5,0.9790209790209792,0.5498727058356812,0.030053044684964572
OpenADMET-LogD,ECFP4,hetero,0.6,0.9790209790209792,0.4625731305430674,0.01873782991713417
OpenADMET-LogD,ECFP4,hetero,0.7,0.9790209790209792,0.8823543554017104,0.034455357278449374
OpenADMET-LogD,ECFP4,hetero,0.8,0.9720279720279721,0.6360705273709496,0.042954676208610404
OpenADMET-LogD,ECFP4,hetero,0.9,0.9720279720279721,0.5148008221589554,0.04547568347237404
OpenADMET-LogD,ECFP4,hetero,1.0,0.9860139860139862,0.1698507094126044,0.029361799053244157
OpenADMET-LogD,ECFP4,legacy,0.0,1.0,,0.0
OpenADMET-LogD,ECFP4,legacy,0.1,0.9790209790209792,0.3825434758513972,0.015781170850849565
OpenADMET-LogD,ECFP4,legacy,0.2,0.9930069930069931,0.2488496695137297,0.011016688302051282
OpenADMET-LogD,ECFP4,legacy,0.3,1.0,0.8567691321596924,0.02867922787795077
OpenADMET-LogD,ECFP4,legacy,0.4,0.9930069930069931,0.19621307444131178,0.02507047582533597
OpenADMET-LogD,ECFP4,legacy,0.5,0.9860139860139862,0.26766962323342486,0.03702679717137704
OpenADMET-LogD,ECFP4,legacy,0.6,0.9930069930069931,0.258629669611156,0.05631217150153183
OpenADMET-LogD,ECFP4,legacy,0.7,0.9440559440559443,0.31045086917083103,0.0794858871938604
OpenADMET-LogD,ECFP4,legacy,0.8,0.9300699300699302,0.8845465726772792,0.10287765461620756
OpenADMET-LogD,ECFP4,legacy,0.9,0.9160839160839163,0.8887810523342295,0.11168243383215819
OpenADMET-LogD,ECFP4,legacy,1.0,0.8881118881118882,0.6630815600895209,0.12490956406444537
OpenADMET-LogD,ECFP4,outlier,0.0,1.0,,0.0
OpenADMET-LogD,ECFP4,outlier,0.1,0.9860139860139862,0.19274247909209513,0.005308544537951809
OpenADMET-LogD,ECFP4,outlier,0.2,0.9860139860139862,0.4700176133219445,-0.006108319975997233
OpenADMET-LogD,ECFP4,outlier,0.3,0.9790209790209792,0.19631570141918334,0.015730051426189173
OpenADMET-LogD,ECFP4,outlier,0.4,0.9790209790209792,0.31031763797847095,0.020897994845677614
OpenADMET-LogD,ECFP4,outlier,0.5,0.9860139860139862,0.1732080475904751,0.028265317862931644
OpenADMET-LogD,ECFP4,outlier,0.6,0.9720279720279721,0.4960761293053776,0.043389312031070625
OpenADMET-LogD,ECFP4,outlier,0.7,0.9860139860139862,0.8058322941919845,0.05039609977639912
OpenADMET-LogD,ECFP4,outlier,0.8,0.9790209790209792,0.6407936758681062,0.06149046699248443
OpenADMET-LogD,ECFP4,outlier,0.9,0.9230769230769231,0.3454012874603702,0.06861751044534305
OpenADMET-LogD,ECFP4,outlier,1.0,0.9510489510489512,0.6894060412384275,0.09193954097677005
OpenADMET-LogD,ECFP4,quantile,0.0,1.0,,0.0
OpenADMET-LogD,ECFP4,quantile,0.1,0.9790209790209792,0.6717194444336952,-0.022273342063792306
OpenADMET-LogD,ECFP4,quantile,0.2,0.9790209790209792,0.7738227522844718,-0.010036532417651347
OpenADMET-LogD,ECFP4,quantile,0.3,0.9860139860139862,0.2935402789694105,0.01418211309250387
OpenADMET-LogD,ECFP4,quantile,0.4,0.9930069930069931,0.204967314153393,0.011721987032763772
OpenADMET-LogD,ECFP4,quantile,0.5,1.0,0.1782703700655551,0.034456751857006356
OpenADMET-LogD,ECFP4,quantile,0.6,0.9720279720279721,0.35440490765723565,0.03897140717422451
OpenADMET-LogD,ECFP4,quantile,0.7,0.9930069930069931,0.28941649795380986,0.062258913348338434
OpenADMET-LogD,ECFP4,quantile,0.8,0.9790209790209792,0.3109986239947239,0.07575011269467227
OpenADMET-LogD,ECFP4,quantile,0.9,0.9370629370629372,0.5900511550771429,0.08522036374923288
OpenADMET-LogD,ECFP4,quantile,1.0,0.8251748251748254,0.5531708134283204,0.10810866172267582
OpenADMET-LogD,ECFP4,threshold,0.0,1.0,,0.0
OpenADMET-LogD,ECFP4,threshold,0.1,0.965034965034965,0.4432195769040738,0.022552857758319392
OpenADMET-LogD,ECFP4,threshold,0.2,0.965034965034965,0.6865037560870921,0.05328463153460356
OpenADMET-LogD,ECFP4,threshold,0.3,0.9720279720279721,0.4433093612852236,0.06508986955415136
OpenADMET-LogD,ECFP4,threshold,0.4,0.8601398601398602,0.9987120812296572,0.09891720783422576
OpenADMET-LogD,ECFP4,threshold,0.5,0.8741258741258742,1.0382540526203983,0.13283981274841733
OpenADMET-LogD,ECFP4,threshold,0.6,0.5804195804195805,0.9579401236363189,0.15749400298387237
OpenADMET-LogD,ECFP4,threshold,0.7,0.6433566433566434,0.9736412272221705,0.19720826768149824
OpenADMET-LogD,ECFP4,threshold,0.8,0.4825174825174825,1.0669859492463218,0.22673298291925184
OpenADMET-LogD,ECFP4,threshold,0.9,0.3706293706293707,1.322178173964528,0.25895449876339366
OpenADMET-LogD,ECFP4,threshold,1.0,0.3426573426573427,1.5054597616121639,0.30733007238020177
OpenADMET-LogD,ECFP4,valprop,0.0,1.0,,0.0
OpenADMET-LogD,ECFP4,valprop,0.1,0.9930069930069931,0.3436699041947269,0.009554158107499018
OpenADMET-LogD,ECFP4,valprop,0.2,0.9790209790209792,0.21710537800303267,0.03835679516219511
OpenADMET-LogD,ECFP4,valprop,0.3,0.9580419580419581,0.41633319458402046,0.055678251206616465
OpenADMET-LogD,ECFP4,valprop,0.4,0.9510489510489512,0.32287048373006494,0.05435967215933502
OpenADMET-LogD,ECFP4,valprop,0.5,0.8951048951048951,0.3059290360284426,0.07767088025307374
OpenADMET-LogD,ECFP4,valprop,0.6,0.8671328671328673,0.3630040980527654,0.09191475446738416
OpenADMET-LogD,ECFP4,valprop,0.7,0.8741258741258742,0.5357938582954652,0.1118098985726576
OpenADMET-LogD,ECFP4,valprop,0.8,0.8741258741258742,0.4872559474105935,0.12436910746338181
OpenADMET-LogD,ECFP4,valprop,0.9,0.7692307692307694,0.8867557988230779,0.1405996080232689
OpenADMET-LogD,ECFP4,valprop,1.0,0.6503496503496504,0.8032219286375222,0.1634810277133837
OpenADMET-LogD,MHG-GNN-pretrained,hetero,0.0,1.0,,0.0
OpenADMET-LogD,MHG-GNN-pretrained,hetero,0.1,0.9790209790209792,0.3716230456614947,0.04646859722863508
OpenADMET-LogD,MHG-GNN-pretrained,hetero,0.2,0.965034965034965,0.266340714527513,0.06449570611319065
OpenADMET-LogD,MHG-GNN-pretrained,hetero,0.3,0.9370629370629372,0.34019202341557,0.018856289726983517
OpenADMET-LogD,MHG-GNN-pretrained,hetero,0.4,0.9300699300699302,0.5730347191481918,0.0755424267774868
OpenADMET-LogD,MHG-GNN-pretrained,hetero,0.5,0.9580419580419581,0.5182118642070569,0.1650702736259048
OpenADMET-LogD,MHG-GNN-pretrained,hetero,0.6,0.9300699300699302,0.5133051673237814,0.14254254904947813
OpenADMET-LogD,MHG-GNN-pretrained,hetero,0.7,0.9720279720279721,0.3776764960805854,0.1695194722434119
OpenADMET-LogD,MHG-GNN-pretrained,hetero,0.8,0.9440559440559443,0.49395537043227017,0.07990517185860845
OpenADMET-LogD,MHG-GNN-pretrained,hetero,0.9,0.9370629370629372,0.5062986214712318,0.21871814220321803
OpenADMET-LogD,MHG-GNN-pretrained,hetero,1.0,0.965034965034965,0.3452929430683952,0.1742935780435647
OpenADMET-LogD,MHG-GNN-pretrained,legacy,0.0,1.0,,0.0
OpenADMET-LogD,MHG-GNN-pretrained,legacy,0.1,0.965034965034965,0.40181523590366264,0.0026887899089459624
OpenADMET-LogD,MHG-GNN-pretrained,legacy,0.2,0.99124495269876,0.6973594912403113,0.028651373567651812
OpenADMET-LogD,MHG-GNN-pretrained,legacy,0.3,0.8741258741258742,0.4181702619146365,0.008952480837854245
OpenADMET-LogD,MHG-GNN-pretrained,legacy,0.4,0.965034965034965,0.5806041889638985,0.013604005465138706
OpenADMET-LogD,MHG-GNN-pretrained,legacy,0.5,0.9230769230769231,0.5223252386431072,0.148197295768863
OpenADMET-LogD,MHG-GNN-pretrained,legacy,0.6,0.8811188811188813,0.5631178070539805,0.2332135421823508
OpenADMET-LogD,MHG-GNN-pretrained,legacy,0.7,0.8671328671328673,0.45520559232702457,0.059596581641216555
OpenADMET-LogD,MHG-GNN-pretrained,legacy,0.8,0.8741258741258742,0.46886287118046893,0.15363399686006804
OpenADMET-LogD,MHG-GNN-pretrained,legacy,0.9,0.8461538461538463,0.5432653827471842,0.11520587456965524
OpenADMET-LogD,MHG-GNN-pretrained,legacy,1.0,0.9020979020979022,0.36538495552788375,0.20145263840170902
OpenADMET-LogD,MHG-GNN-pretrained,outlier,0.0,1.0,,0.0
OpenADMET-LogD,MHG-GNN-pretrained,outlier,0.1,0.8951048951048951,0.5379319943958025,0.0216822656510413
OpenADMET-LogD,MHG-GNN-pretrained,outlier,0.2,0.8951048951048951,0.46135186485264523,0.11145078759791173
OpenADMET-LogD,MHG-GNN-pretrained,outlier,0.3,0.9300699300699302,0.45602325551583034,0.02792271323372646
OpenADMET-LogD,MHG-GNN-pretrained,outlier,0.4,0.9720279720279721,0.3270088373112955,0.0392307218658078
OpenADMET-LogD,MHG-GNN-pretrained,outlier,0.5,0.9160839160839163,0.6671380521356455,0.0734354423911078
OpenADMET-LogD,MHG-GNN-pretrained,outlier,0.6,0.9300699300699302,0.5538253403426717,0.027916971912444518
OpenADMET-LogD,MHG-GNN-pretrained,outlier,0.7,0.9440559440559443,0.6295359745960473,0.11173625054373248
OpenADMET-LogD,MHG-GNN-pretrained,outlier,0.8,0.9370629370629372,0.7503753799194981,0.14174701693371364
OpenADMET-LogD,MHG-GNN-pretrained,outlier,0.9,0.8881118881118882,0.5365448803649426,0.054948771308492246
OpenADMET-LogD,MHG-GNN-pretrained,outlier,1.0,0.8531468531468532,0.6510083801596795,0.11117007085475254
OpenADMET-LogD,MHG-GNN-pretrained,quantile,0.0,1.0,,0.0
OpenADMET-LogD,MHG-GNN-pretrained,quantile,0.1,0.9300699300699302,0.559462288133701,-0.012683533337694739
OpenADMET-LogD,MHG-GNN-pretrained,quantile,0.2,0.9860139860139862,0.36992809982466035,0.005162751998069016
OpenADMET-LogD,MHG-GNN-pretrained,quantile,0.3,0.9510489510489512,0.4969903412038919,0.11809798899562203
OpenADMET-LogD,MHG-GNN-pretrained,quantile,0.4,0.9370629370629372,0.44964308602999326,-0.06288526269563831
OpenADMET-LogD,MHG-GNN-pretrained,quantile,0.5,0.9580419580419581,0.7005280262074733,0.0010297182874437483
OpenADMET-LogD,MHG-GNN-pretrained,quantile,0.6,0.9580419580419581,0.34916612335484604,-0.05557710797799178
OpenADMET-LogD,MHG-GNN-pretrained,quantile,0.7,0.9160839160839163,0.43320921618668856,-0.04265680742865152
OpenADMET-LogD,MHG-GNN-pretrained,quantile,0.8,0.9230769230769231,0.33588323431743644,0.03238625784295808
OpenADMET-LogD,MHG-GNN-pretrained,quantile,0.9,0.9300699300699302,0.2360799745051575,0.03573845638515961
OpenADMET-LogD,MHG-GNN-pretrained,quantile,1.0,0.9230769230769231,0.33784088232528053,0.10489196216142888
OpenADMET-LogD,MHG-GNN-pretrained,threshold,0.0,1.0,,0.0
OpenADMET-LogD,MHG-GNN-pretrained,threshold,0.1,0.9440559440559443,0.5630834974203752,-0.05644555994375796
OpenADMET-LogD,MHG-GNN-pretrained,threshold,0.2,0.9440559440559443,0.4660521125157983,0.06277224958204657
OpenADMET-LogD,MHG-GNN-pretrained,threshold,0.3,0.8881118881118882,0.5889778856573478,0.03768014337110878
OpenADMET-LogD,MHG-GNN-pretrained,threshold,0.4,0.9440559440559443,0.4591407412415733,0.12164007181816434
OpenADMET-LogD,MHG-GNN-pretrained,threshold,0.5,0.7972027972027973,0.7679173272406462,0.08517080075164019
OpenADMET-LogD,MHG-GNN-pretrained,threshold,0.6,0.7692307692307694,0.9951662075187884,0.23722071163340216
OpenADMET-LogD,MHG-GNN-pretrained,threshold,0.7,0.7552447552447553,0.6941429027059214,0.19842711473985605
OpenADMET-LogD,MHG-GNN-pretrained,threshold,0.8,0.7902097902097903,0.6947644705149838,0.16207141465416317
OpenADMET-LogD,MHG-GNN-pretrained,threshold,0.9,0.7762237762237763,0.8532272541157697,0.2365354975500437
OpenADMET-LogD,MHG-GNN-pretrained,threshold,1.0,0.7902097902097903,1.0262773299376062,0.3757522462790442
OpenADMET-LogD,MHG-GNN-pretrained,valprop,0.0,1.0,,0.0
OpenADMET-LogD,MHG-GNN-pretrained,valprop,0.1,0.9930069930069931,0.34322183031360365,-0.1003643936101374
OpenADMET-LogD,MHG-GNN-pretrained,valprop,0.2,0.9860139860139862,0.3162443760335653,0.07422717592864193
OpenADMET-LogD,MHG-GNN-pretrained,valprop,0.3,0.8601398601398602,0.6636514066069987,0.05253866801995257
OpenADMET-LogD,MHG-GNN-pretrained,valprop,0.4,0.9580419580419581,0.36918452746868985,-0.006255563174941993
OpenADMET-LogD,MHG-GNN-pretrained,valprop,0.5,0.9020979020979022,0.517753007187224,0.1240265917133886
OpenADMET-LogD,MHG-GNN-pretrained,valprop,0.6,0.8951048951048951,0.5436971684916635,0.0961119313750284
OpenADMET-LogD,MHG-GNN-pretrained,valprop,0.7,0.9160839160839163,0.399671906995127,0.06365643057132796
OpenADMET-LogD,MHG-GNN-pretrained,valprop,0.8,0.8391608391608393,0.5860695329857667,0.08374985164084735
OpenADMET-LogD,MHG-GNN-pretrained,valprop,0.9,0.8461538461538463,0.502805856613644,0.1678513742170676
OpenADMET-LogD,MHG-GNN-pretrained,valprop,1.0,0.8251748251748254,0.485095542664674,0.10439265133164587
OpenADMET-LogD,PDV,hetero,0.0,1.0,,0.0
OpenADMET-LogD,PDV,hetero,0.1,0.9615384615384615,0.45709813852403525,0.0007976482280873294
OpenADMET-LogD,PDV,hetero,0.2,0.989010989010989,0.2686092040810222,0.0018014031662517195
OpenADMET-LogD,PDV,hetero,0.3,0.9560439560439561,0.5041423987624897,0.005280133274736649
OpenADMET-LogD,PDV,hetero,0.4,0.967032967032967,0.3721051689417545,0.005334576052931138
OpenADMET-LogD,PDV,hetero,0.5,0.989010989010989,0.6361926988328898,0.014176780065206819
OpenADMET-LogD,PDV,hetero,0.6,0.9725274725274725,0.2434585275245746,0.008430334036106924
OpenADMET-LogD,PDV,hetero,0.7,0.9725274725274725,0.37870434750243254,0.014729488514355588
OpenADMET-LogD,PDV,hetero,0.8,0.9780219780219779,0.4066317231717344,0.013148538351597435
OpenADMET-LogD,PDV,hetero,0.9,0.945054945054945,0.6738644376052887,0.023578430715622493
OpenADMET-LogD,PDV,hetero,1.0,0.9560439560439561,0.48388624212731696,0.024789924695386864
OpenADMET-LogD,PDV,legacy,0.0,1.0,,0.0
OpenADMET-LogD,PDV,legacy,0.1,0.967032967032967,0.5544609740924076,0.006545799331107887
OpenADMET-LogD,PDV,legacy,0.2,0.9395604395604396,0.8026660183060186,0.009483017520077646
OpenADMET-LogD,PDV,legacy,0.3,0.9560439560439561,0.519232477818896,0.016503040886922022
OpenADMET-LogD,PDV,legacy,0.4,0.9615384615384615,1.1022818593615338,0.023859252232444846
OpenADMET-LogD,PDV,legacy,0.5,0.9505494505494506,0.5565528200305874,0.036047264646213564
OpenADMET-LogD,PDV,legacy,0.6,0.9560439560439561,1.0853097241137213,0.03714196903959339
OpenADMET-LogD,PDV,legacy,0.7,0.9230769230769231,1.062692716896232,0.0554485709681446
OpenADMET-LogD,PDV,legacy,0.8,0.901098901098901,1.3993940359460542,0.062037216680234694
OpenADMET-LogD,PDV,legacy,0.9,0.8516483516483516,1.5753521791103218,0.07715636805575292
OpenADMET-LogD,PDV,legacy,1.0,0.8406593406593407,1.6236428912111665,0.09705737004462725
OpenADMET-LogD,PDV,outlier,0.0,1.0,,0.0
OpenADMET-LogD,PDV,outlier,0.1,0.9505494505494506,0.5272744283590403,0.0077415019786122525
OpenADMET-LogD,PDV,outlier,0.2,0.9120879120879121,0.552731686566105,0.005995614707795522
OpenADMET-LogD,PDV,outlier,0.3,0.9560439560439561,0.4556238905873779,0.008767284327360837
OpenADMET-LogD,PDV,outlier,0.4,0.9395604395604396,0.4720338773368157,0.010158559494080703
OpenADMET-LogD,PDV,outlier,0.5,0.9230769230769231,0.5221781209191056,0.020241245018174647
OpenADMET-LogD,PDV,outlier,0.6,0.9395604395604396,0.7104517712671956,0.021623151000652478
OpenADMET-LogD,PDV,outlier,0.7,0.9615384615384615,0.39709789634988035,0.02710665030675766
OpenADMET-LogD,PDV,outlier,0.8,0.9340659340659341,0.49449151175063,0.03985552018202401
OpenADMET-LogD,PDV,outlier,0.9,0.8956043956043955,0.7492077356411407,0.053629000594728575
OpenADMET-LogD,PDV,outlier,1.0,0.8956043956043955,0.6254975225174315,0.058209073909947576
OpenADMET-LogD,PDV,quantile,0.0,1.0,,0.0
OpenADMET-LogD,PDV,quantile,0.1,0.9395604395604396,0.4263195677680705,-0.003019013126794302
OpenADMET-LogD,PDV,quantile,0.2,0.989010989010989,0.5897677904060888,-0.002275621410636486
OpenADMET-LogD,PDV,quantile,0.3,0.9780219780219779,0.6214776838697088,0.00904472517308639
OpenADMET-LogD,PDV,quantile,0.4,0.9780219780219779,0.5650978545169403,0.010950433046128983
OpenADMET-LogD,PDV,quantile,0.5,0.967032967032967,0.42365690406905154,0.026810305373712248
OpenADMET-LogD,PDV,quantile,0.6,0.967032967032967,0.5977606403293926,0.02971989280723677
OpenADMET-LogD,PDV,quantile,0.7,0.901098901098901,0.8253784622438723,0.04160749023176603
OpenADMET-LogD,PDV,quantile,0.8,0.8571428571428571,0.7005847642590803,0.04843305143808145
OpenADMET-LogD,PDV,quantile,0.9,0.7747252747252747,1.0679207981669618,0.07036176595444397
OpenADMET-LogD,PDV,quantile,1.0,0.7527472527472527,1.5041610523714366,0.07947436050846675
OpenADMET-LogD,PDV,threshold,0.0,1.0,,0.0
OpenADMET-LogD,PDV,threshold,0.1,0.967032967032967,0.3331258423539561,0.004590943275538776
OpenADMET-LogD,PDV,threshold,0.2,0.9780219780219779,0.30187541900284937,0.017162421300363218
OpenADMET-LogD,PDV,threshold,0.3,0.9340659340659341,0.6319243951068817,0.03752563420587959
OpenADMET-LogD,PDV,threshold,0.4,0.8736263736263737,0.8052583302290268,0.0622698695186544
OpenADMET-LogD,PDV,threshold,0.5,0.7637362637362637,1.9041044962717995,0.08419725989507754
OpenADMET-LogD,PDV,threshold,0.6,0.6978021978021978,1.865289258391575,0.10096986876124811
OpenADMET-LogD,PDV,threshold,0.7,0.6703296703296703,2.9266191995494757,0.14384926326075323
OpenADMET-LogD,PDV,threshold,0.8,0.6153846153846153,2.3475205610137344,0.157108968304869
OpenADMET-LogD,PDV,threshold,0.9,0.5604395604395606,3.5690982598142984,0.20538310796480766
OpenADMET-LogD,PDV,threshold,1.0,0.48901098901098894,3.576992493443305,0.23800495038384303
OpenADMET-LogD,PDV,valprop,0.0,1.0,,0.0
OpenADMET-LogD,PDV,valprop,0.1,0.967032967032967,0.5732007219498635,0.00689552346461105
OpenADMET-LogD,PDV,valprop,0.2,0.9340659340659341,0.5598691928685485,0.023883378314101884
OpenADMET-LogD,PDV,valprop,0.3,0.9505494505494506,0.5491736513355974,0.03359316564085541
OpenADMET-LogD,PDV,valprop,0.4,0.8736263736263737,0.9439082486127098,0.03768778334137787
OpenADMET-LogD,PDV,valprop,0.5,0.8736263736263737,1.0127606756916165,0.05297404354153353
OpenADMET-LogD,PDV,valprop,0.6,0.8571428571428571,1.5600164745123175,0.062134835902261584
OpenADMET-LogD,PDV,valprop,0.7,0.8021978021978022,1.0799800030039168,0.07735888320037324
OpenADMET-LogD,PDV,valprop,0.8,0.7747252747252747,1.2587626119514899,0.08801350026838721
OpenADMET-LogD,PDV,valprop,0.9,0.7582417582417583,1.779396596620758,0.11272229597240521
OpenADMET-LogD,PDV,valprop,1.0,0.6593406593406593,1.6706250712519104,0.12352165425295322
OpenADMET-LogD,SNS,hetero,0.0,1.0,,0.0
OpenADMET-LogD,SNS,hetero,0.1,0.9790209790209792,0.3021560505158174,-0.01087627105078346
OpenADMET-LogD,SNS,hetero,0.2,0.965034965034965,0.45354652907124415,-0.0028614869087584924
OpenADMET-LogD,SNS,hetero,0.3,0.9790209790209792,0.4640793718831711,-0.004040624611408424
OpenADMET-LogD,SNS,hetero,0.4,0.9720279720279721,0.34128428189580734,-0.000254012570129748
OpenADMET-LogD,SNS,hetero,0.5,0.965034965034965,0.6166055292092383,-0.002342807992734002
OpenADMET-LogD,SNS,hetero,0.6,0.965034965034965,0.7949349867669079,-0.0016247885288242518
OpenADMET-LogD,SNS,hetero,0.7,0.9790209790209792,0.2038241451089068,0.006701085429507679
OpenADMET-LogD,SNS,hetero,0.8,0.9860139860139862,0.726567516975845,0.006295257700811311
OpenADMET-LogD,SNS,hetero,0.9,0.9790209790209792,0.39387670095728805,0.016327058485861728
OpenADMET-LogD,SNS,hetero,1.0,0.9580419580419581,0.5162204144438717,0.025347567028127207
OpenADMET-LogD,SNS,legacy,0.0,1.0,,0.0
OpenADMET-LogD,SNS,legacy,0.1,0.9790209790209792,0.36081474665563634,0.0036265849509331365
OpenADMET-LogD,SNS,legacy,0.2,0.9860139860139862,0.30028290463783547,0.01422371485061896
OpenADMET-LogD,SNS,legacy,0.3,0.9720279720279721,0.2847186350959266,0.020562182415721855
OpenADMET-LogD,SNS,legacy,0.4,0.9580419580419581,0.6481916489947692,0.029624452669812007
OpenADMET-LogD,SNS,legacy,0.5,0.9300699300699302,0.91007855491794,0.02754275325068305
OpenADMET-LogD,SNS,legacy,0.6,0.9510489510489512,0.8929203621496586,0.06380304409429514
OpenADMET-LogD,SNS,legacy,0.7,0.8881118881118882,1.216984005891954,0.06192403815428618
OpenADMET-LogD,SNS,legacy,0.8,0.8671328671328673,1.163642835403825,0.07957013762742093
OpenADMET-LogD,SNS,legacy,0.9,0.8671328671328673,0.6855835604669825,0.11191892432724408
OpenADMET-LogD,SNS,legacy,1.0,0.8251748251748254,0.7837952292366754,0.13338136762357375
OpenADMET-LogD,SNS,outlier,0.0,1.0,,0.0
OpenADMET-LogD,SNS,outlier,0.1,0.9790209790209792,0.22146812272528785,0.001687301515357096
OpenADMET-LogD,SNS,outlier,0.2,0.9440559440559443,0.6248528576161072,0.01633686654787352
OpenADMET-LogD,SNS,outlier,0.3,0.965034965034965,0.8957212574141828,0.024080795422064965
OpenADMET-LogD,SNS,outlier,0.4,0.9720279720279721,0.357188587209547,0.020938074563624967
OpenADMET-LogD,SNS,outlier,0.5,0.965034965034965,0.3902956957100082,0.03134847490645031
OpenADMET-LogD,SNS,outlier,0.6,0.9720279720279721,0.6741245124671464,0.03438262172289679
OpenADMET-LogD,SNS,outlier,0.7,0.9720279720279721,0.5621529457828788,0.05018549803942934
OpenADMET-LogD,SNS,outlier,0.8,0.965034965034965,0.46397053711307223,0.05980907971388045
OpenADMET-LogD,SNS,outlier,0.9,0.9300699300699302,0.6163840838298391,0.08144238264231841
OpenADMET-LogD,SNS,outlier,1.0,0.9370629370629372,1.3551460449515822,0.09108063324772218
OpenADMET-LogD,SNS,quantile,0.0,1.0,,0.0
OpenADMET-LogD,SNS,quantile,0.1,0.965034965034965,1.0099737085835323,0.00672516772707889
OpenADMET-LogD,SNS,quantile,0.2,0.9580419580419581,0.9080099333181878,0.015411058872558317
OpenADMET-LogD,SNS,quantile,0.3,0.9580419580419581,0.44883027331816594,0.013147274063333346
