dataset,rep,strategy,model,fold,clean,r2_06,ret_06,auc_norm
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,SVM,0,0.4605589227927641,0.0911017500603399,0.1978069375095629,0.5234652352494251
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,SVM,1,0.4110377616056623,0.1301764379885797,0.31670189493068324,0.502010978791552
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,SVM,2,0.5168138010212349,0.3797532365394991,0.7347970115912129,0.6987937458741438
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,SVM,3,0.5031101675431315,0.2665330410166623,0.529770730570283,0.5495293058909411
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,SVM,4,0.4203212633367974,0.2237952180458871,0.5324384882869063,0.5768781135867622
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,XGBoost,2,0.4856004435147117,-0.0722352914191237,-0.14875458287536605,0.057616013694289814
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,XGBoost,3,0.4435235159154572,-0.0669557204154831,-0.15096318010846116,-0.012819620767972384
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,XGBoost,4,0.4555529827523121,0.0021064044125571,0.004623840677830376,-0.0025988117413697776
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,DNN,2,0.455036529503002,0.277457177955252,0.6097470421952608,0.7826658915556506
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,LightGBM,0,0.337677970943643,-0.1685401722552799,-0.4991150941362667,0.2126933436857377
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,LightGBM,1,0.4800046820622803,0.2263913548814409,0.4716440554470816,0.4662909184989069
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,LightGBM,2,0.5230349451620803,0.217141762844121,0.41515727553697623,0.3871381671298461
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,LightGBM,3,0.5392937808305567,0.3140461441555846,0.5823285105790164,0.5984931137009593
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,LightGBM,4,0.480578145377289,0.1988064522792323,0.41368184173908845,0.4609387238612187
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,MLP,2,0.3438160873109871,0.0080936048850144,0.02354050663630991,-0.7806581361560232
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,NGBoost,0,0.4522303581949355,-0.0696967357161,-0.15411777306214583,0.3733710736054152
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,NGBoost,1,0.2922358158183629,-0.3014006165516047,-1.0313609771190337,0.076813742049827
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,NGBoost,2,0.50900621417342,0.3258367565163815,0.6401429834123163,0.6387652230474183
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,NGBoost,3,0.4431905176709464,0.0523463340462043,0.1181124865245191,0.47086698663403004
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,NGBoost,4,0.5073594343911514,0.1621272350456629,0.31955104026048337,0.4590986029301134
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,QRF,0,0.4705601315513549,0.3504859016564702,0.7448270224274613,0.6744187635977222
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,QRF,1,0.3440313243987258,0.2717218458973952,0.7898171667137923,0.6889701543782563
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,QRF,2,0.5739510943143349,0.4233945930635239,0.7376840940939892,0.8301837250456864
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,QRF,3,0.3132712864147384,-0.8888190390864807,-2.837218339601598,-0.1385880850437397
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,QRF,4,0.3257522545231563,0.273021761610703,0.8381270054764735,0.7276721830312266
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,RF,0,0.4441992216497237,0.038637223634458,0.08698174546763533,0.49938313639586335
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,RF,1,0.3363096871594139,0.0310121495219299,0.09221307237346944,0.40026026245671004
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,RF,2,0.4964827935133589,0.1367721564654133,0.2754821682692074,0.7425787769290767
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,RF,3,0.4874129869452678,0.3233258459522898,0.6633509049043793,0.6135176956112567
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,RF,4,0.4374441800623062,0.257938061962558,0.5896479453122894,0.627644267171552
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,SVM,0,0.4605589227927641,0.3982016027488091,0.8646051200879379,0.91426456366776
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,SVM,1,0.4110377616056623,0.3478049413796455,0.8461629900401206,0.9268358550693842
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,SVM,2,0.5168138010212349,0.4816734548348628,0.9320057898668069,0.9408301984529092
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,SVM,3,0.5031101675431315,0.3973497720311265,0.7897868054854243,0.8527377499666837
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,SVM,4,0.4203212633367974,0.3985600418645583,0.9482271696190583,0.9012715700867054
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,XGBoost,0,0.2730144882578519,-0.0468748499283044,-0.17169363511592423,-0.9163307663291886
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,XGBoost,1,0.2899334848908244,-0.0808508032643153,-0.27885983329852365,-0.4041906760482785
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,XGBoost,2,0.4856004435147117,0.0819720708596524,0.1688055930640207,0.42220735144275906
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,XGBoost,3,0.4435235159154572,0.0004770741909301,0.0010756457635518882,0.5291356134526874
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,XGBoost,4,0.4555529827523121,0.0321101760981568,0.07048615048936112,0.33345393681410956
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,DNN,2,0.4289039021197567,0.3814102363532535,0.8892673497914639,0.7319389702732388
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,LightGBM,0,0.337677970943643,-0.4361086669448257,-1.2914927963056564,-0.08262612475684858
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,LightGBM,1,0.4800046820622803,0.2596831144092553,0.5410012112664384,0.34114679965716765
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,LightGBM,2,0.5230349451620803,0.2613421703896256,0.4996648365600883,0.45358676500770967
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,LightGBM,3,0.5392937808305567,0.2244022193973193,0.41610385169234004,0.39718991879101273
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,LightGBM,4,0.480578145377289,0.1931641011675818,0.4019410849736703,0.40151092568384283
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,MLP,2,0.5804568547006965,0.3042792751905224,0.5242065327102033,0.33186504809406625
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,NGBoost,0,0.45162029513698,0.187049874292173,0.414175085367763,0.598242365319592
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,NGBoost,1,0.2927924652088597,-0.0533575504048298,-0.18223676065833141,0.2556883746198386
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,NGBoost,2,0.5071008925770786,0.3779550196938802,0.7453250925533159,0.7439936602489318
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,NGBoost,3,0.4441972501714537,0.212178839117073,0.4776680608337288,0.5180749974984568
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,NGBoost,4,0.5089663315951286,0.3014795874604166,0.5923369950927067,0.6623026639674858
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,QRF,0,0.4705601315513549,0.32217117545201,0.684654635720769,0.7637907556240395
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,QRF,1,0.3440313243987258,0.2026113251571635,0.5889327825344788,0.4220292999177192
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,QRF,2,0.5739510943143349,0.3959491689779266,0.6898656922171102,0.7579448657165784
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,QRF,3,0.3132712864147384,-0.131640655839164,-0.4202129641236432,0.10437938093724264
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,QRF,4,0.3257522545231563,0.0985364867525243,0.30248904001221505,0.5606932419850706
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,RF,0,0.4441992216497237,0.1271398415951342,0.28622256725922673,0.4461099714476035
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,RF,1,0.3363096871594139,0.240774998377533,0.7159323908008735,0.31662074196828544
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,RF,2,0.4964827935133589,0.2902937848032145,0.5847005950577894,0.7465496229446194
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,RF,3,0.4874129869452678,0.2852247271120106,0.5851808112450619,0.5703641172330813
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,RF,4,0.4374441800623062,0.2335083489397995,0.5338014758969712,0.557738409658332
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,SVM,0,0.4605589227927641,0.3940172247805763,0.85551968549716,0.9052330728439121
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,SVM,1,0.4110377616056623,0.2920009665873606,0.7103993692615955,0.8377917641843439
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,SVM,2,0.5168138010212349,0.4809510080503567,0.9306079038523883,0.878641765090437
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,SVM,3,0.5031101675431315,0.3986316747082403,0.7923347616982233,0.8018766324189708
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,SVM,4,0.4203212633367974,0.3767865037285837,0.8964250362624887,0.8766211693694183
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,VBLL-Full,2,0.4398268804938547,0.2426549755650879,0.551705651306772,0.29175337182549055
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,XGBoost,1,0.2899334848908244,-0.6342903498481194,-2.187709881412849,-0.9945597902996947
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,XGBoost,2,0.4856004435147117,0.1980757819679168,0.40789868422333087,0.2333180576244093
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,XGBoost,3,0.4435235159154572,-0.0779030608703599,-0.17564584080635195,0.31473651005327774
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,XGBoost,4,0.4555529827523121,-0.0277093608255412,-0.060825769723051086,-0.013126571334102749
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,DNN,2,0.5737449208493799,0.3578978414688347,0.6237926096827102,0.7113244607300613
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,DNN,3,0.4839620139141944,0.2725253505231518,0.5631131012101913,-0.6387650354075441
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,LightGBM,0,0.337677970943643,-0.1035564773518245,-0.3066722921321617,0.37008359632333765
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,LightGBM,1,0.4800046820622803,0.3853114497785526,0.8027243570273314,0.6582558478385644
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,LightGBM,2,0.5230349451620803,0.2601831957341417,0.4974489718913811,0.6385499617862019
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,LightGBM,3,0.5392937808305567,0.3060027672028873,0.5674138624992447,0.7135250358793733
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,LightGBM,4,0.480578145377289,0.343417957124801,0.714593371396847,0.6804731933378226
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,NGBoost,0,0.4523572350296253,0.260549510748582,0.575981747548524,0.6532215895241821
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,NGBoost,1,0.2931645972761695,-0.115813148465208,-0.39504479579472784,0.38544633442185616
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,NGBoost,2,0.5081561168366593,0.394422611990037,0.776183930334975,0.79572610188362
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,NGBoost,3,0.4433178687453644,0.2613175680556896,0.5894586852437179,0.6535037750072761
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,NGBoost,4,0.5076842226600675,0.2684266815936261,0.528727641342043,0.7575906385495039
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,QRF,0,0.4705601315513549,0.3703962486802341,0.7871390367456378,0.8836469858493591
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,QRF,1,0.3440313243987258,0.2676561026264485,0.7779992217111025,0.7373354460616437
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,QRF,2,0.5739510943143349,0.4266262252212457,0.7433145950020543,0.8491211590112397
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,QRF,3,0.3132712864147384,-0.1529061289080191,-0.4880949373240272,0.48219007663365093
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,QRF,4,0.3257522545231563,0.1360303805593267,0.41758845463234356,0.5633393807046125
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,RF,0,0.4441992216497237,0.1461297907594171,0.32897354078357377,0.6245945783611114
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,RF,1,0.3363096871594139,0.2347331635210675,0.6979672976526596,0.6514014764121276
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,RF,2,0.4964827935133589,0.3181885036259271,0.64088525883096,0.8704345775978422
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,RF,3,0.4874129869452678,0.3621879931420451,0.7430823610424554,0.8001973999360689
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,RF,4,0.4374441800623062,0.3042052810954475,0.6954150837076375,0.7105249420859574
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,SVM,0,0.4605589227927641,0.4249453252768737,0.9226730918599196,0.9422585319189397
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,SVM,1,0.4110377616056623,0.351394193428226,0.8548951611052791,0.9108031452244044
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,SVM,2,0.5168138010212349,0.4976225978961737,0.9628663106768067,0.9296615962450145
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,SVM,3,0.5031101675431315,0.4191426562314497,0.8331031318215542,0.8674312083008849
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,SVM,4,0.4203212633367974,0.4024406095440302,0.9574595545064307,0.905815410689099
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,XGBoost,0,0.2730144882578519,0.0596448308292137,0.2184676396106913,-0.1761495450764411
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,XGBoost,1,0.2899334848908244,-0.0672474421156343,-0.23194092997211616,0.06483154267075353
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,XGBoost,2,0.4856004435147117,0.3166952021821317,0.6521723907209264,0.6750027620453332
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,XGBoost,3,0.4435235159154572,0.2871694208652645,0.6474728183747616,0.686812180125442
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,XGBoost,4,0.4555529827523121,0.3114376103152856,0.6836473958170016,0.49687116885491406
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,LightGBM,0,0.337677970943643,-0.5062045595643925,-1.499074867542591,-0.5938379616992489
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,LightGBM,1,0.4800046820622803,0.0443898544697864,0.09247796142127389,0.01169791056158448
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,LightGBM,2,0.5230349451620803,0.0883593712533794,0.16893588482122973,0.39876613763634233
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,LightGBM,3,0.5392937808305567,0.1913597853661534,0.3548340295551779,0.2738605734838933
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,LightGBM,4,0.480578145377289,0.0122487114068273,0.025487449907259443,0.20747453306266786
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,NGBoost,0,0.4520110699473806,0.2817276859431313,0.6232760759065651,0.6741334050606037
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,NGBoost,1,0.2930137321798488,0.1059013086553146,0.36142097459894296,0.44570970081946243
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,NGBoost,2,0.5081812073450113,0.3415406422778992,0.6720843615258337,0.8222620725480932
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,NGBoost,3,0.4458871086388285,0.1985360042113262,0.4452606957339546,0.6951710220487154
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,NGBoost,4,0.5067750322588699,0.2386064383960641,0.4708330584727379,0.7265549886307574
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,QRF,0,0.4705601315513549,0.0411573786728785,0.08746465310860438,0.03245002647279385
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,QRF,1,0.3440313243987258,0.0982334104782414,0.2855362390326723,-0.0544429639601931
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,QRF,2,0.5739510943143349,0.2018060844212944,0.35160850187485065,0.4784826144295976
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,QRF,3,0.3132712864147384,-0.1690023706814494,-0.5394760963113229,-0.12624462154472632
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,QRF,4,0.3257522545231563,-0.0411011195292931,-0.12617293958397272,0.09353182358184092
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,RF,0,0.4441992216497237,0.137001590525887,0.308423751885636,0.5662918389882554
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,RF,1,0.336309687159414,0.1675678731767356,0.4982546729238484,0.5244211794759492
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,RF,2,0.4964827935133589,0.3315090857759531,0.6677151557056593,0.7612293563698683
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,RF,3,0.4874129869452678,0.2363858086023892,0.4849805297225969,0.6032876014092309
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,RF,4,0.4374441800623062,0.1900119235357102,0.4343683884619207,0.5282403649115862
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,SVM,0,0.4605589227927641,0.0569589698615266,0.12367357799982566,0.4834688008206941
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,SVM,1,0.4110377616056623,0.1194360268580343,0.2905719085065906,0.4609293930308912
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,SVM,2,0.5168138010212349,0.3714820827389156,0.7187928844099349,0.6670509518388721
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,SVM,3,0.5031101675431315,0.2345581009658552,0.4662161810628615,0.5041522460057704
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,SVM,4,0.4203212633367974,0.2131365256957911,0.5070800463525631,0.5393497971389571
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,XGBoost,2,0.4856004435147117,-0.1374783975243112,-0.2831101152405479,-0.006326791332487036
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,XGBoost,3,0.4435235159154572,-0.1479565812033592,-0.33359354328252155,-0.10628566882018366
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,XGBoost,4,0.4555529827523121,0.0341662727388012,0.07499955884906956,-0.15204890732503995
OpenADMET-Caco2_Efflux,PDV,hetero,BNN-Full,0,0.2043641571135117,0.2293374563794427,1.122199996411601,1.1455244598948882
OpenADMET-Caco2_Efflux,PDV,hetero,BNN-Full,1,0.3283842162566496,0.28091049591213,0.8554323929277515,0.9933153452841921
OpenADMET-Caco2_Efflux,PDV,hetero,BNN-Full,2,0.3293483731190255,0.4096965055769751,1.2439609210667395,1.1614030942166023
OpenADMET-Caco2_Efflux,PDV,hetero,BNN-Full,3,0.391030607019349,0.234064486145888,0.5985835429355688,0.7276618147747389
OpenADMET-Caco2_Efflux,PDV,hetero,BNN-Full,4,0.3292120251321769,0.3574993217415192,1.0859242507863591,1.020750206022494
OpenADMET-Caco2_Efflux,PDV,hetero,DNN,0,0.3718168095956756,0.2563263017807354,0.6893886859485241,0.8603522514527429
OpenADMET-Caco2_Efflux,PDV,hetero,DNN,1,0.5210304565242938,0.4359644636084731,0.8367350855393721,0.8768116214548121
OpenADMET-Caco2_Efflux,PDV,hetero,DNN,2,0.5979427909997281,0.5107365546713336,0.8541562208943261,0.9721512386149121
OpenADMET-Caco2_Efflux,PDV,hetero,DNN,3,0.6152539285366139,0.5472216639716033,0.8894240875034707,0.8965551519328051
OpenADMET-Caco2_Efflux,PDV,hetero,DNN,4,0.4407036383360034,0.4359107000841564,0.9891243506181523,1.0114471795016047
OpenADMET-Caco2_Efflux,PDV,hetero,GP,0,0.3883197959830206,0.3639712960952533,0.9372978144827004,0.9181194802623942
OpenADMET-Caco2_Efflux,PDV,hetero,GP,1,0.4842373830172901,0.4509949178220734,0.9313508903668642,0.9470336680012927
OpenADMET-Caco2_Efflux,PDV,hetero,GP,2,0.6052543527112402,0.5525279744806908,0.9128855860443443,0.968843746354181
OpenADMET-Caco2_Efflux,PDV,hetero,GP,3,0.5418488271744346,0.5199729276656447,0.9596273011738983,0.9744226549482649
OpenADMET-Caco2_Efflux,PDV,hetero,GP,4,0.4791501103416634,0.4438230551824835,0.9262714243476026,0.9688863987573922
OpenADMET-Caco2_Efflux,PDV,hetero,LightGBM,0,0.5123967456971739,0.4376878092167741,0.8541970902279057,0.909608183450781
OpenADMET-Caco2_Efflux,PDV,hetero,LightGBM,1,0.3712015548974008,0.2767997498992223,0.7456858578508084,0.8018413442577049
OpenADMET-Caco2_Efflux,PDV,hetero,LightGBM,2,0.6061038738562228,0.5799272623797429,0.9568116743588255,0.9312708269583262
OpenADMET-Caco2_Efflux,PDV,hetero,LightGBM,3,0.4845434112786927,0.445277700816497,0.9189634828413518,0.8912918166400459
OpenADMET-Caco2_Efflux,PDV,hetero,LightGBM,4,0.4581747656596903,0.4239627506697192,0.9253297703099999,0.9509901540993247
OpenADMET-Caco2_Efflux,PDV,hetero,MLP,0,0.2773320405078121,0.313047098232566,1.1287808565478312,1.0978867442137832
OpenADMET-Caco2_Efflux,PDV,hetero,MLP,1,0.4723005851126686,0.3750818753899398,0.7941592435259487,0.9223411256515252
OpenADMET-Caco2_Efflux,PDV,hetero,MLP,2,0.5862624857379799,0.5031934793662082,0.8583074844585945,0.9566448833027105
OpenADMET-Caco2_Efflux,PDV,hetero,MLP,3,0.5070619268205547,0.470417728527471,0.927732301806103,1.019872858538576
OpenADMET-Caco2_Efflux,PDV,hetero,MLP,4,0.4254690533096388,0.4742811710369269,1.1147254244405989,1.0288830036637533
OpenADMET-Caco2_Efflux,PDV,hetero,MLP-BNN-Full,0,0.2605177723111501,0.285871152119599,1.0973191947080219,1.0441211666364245
OpenADMET-Caco2_Efflux,PDV,hetero,MLP-BNN-Full,1,0.4128454297806463,0.3807416532559344,0.9222377814821171,0.8693517476959851
OpenADMET-Caco2_Efflux,PDV,hetero,MLP-BNN-Full,2,0.515311246535332,0.5129256319620218,0.9953705365653287,0.9447872805764432
OpenADMET-Caco2_Efflux,PDV,hetero,MLP-BNN-Full,3,0.4885601374063738,0.4366658667802583,0.8937812018360578,0.8068538284172766
OpenADMET-Caco2_Efflux,PDV,hetero,MLP-BNN-Full,4,0.408531742361527,0.3803536082404745,0.9310258391228838,0.9056448907421464
OpenADMET-Caco2_Efflux,PDV,hetero,MLP-VBLL-Full,0,0.3438856446906554,0.351419083743539,1.0219068145739563,0.9250852389011484
OpenADMET-Caco2_Efflux,PDV,hetero,MLP-VBLL-Full,1,0.4559941539361943,0.3976845509067098,0.8721264241522632,0.971466710089972
OpenADMET-Caco2_Efflux,PDV,hetero,MLP-VBLL-Full,2,0.5887547647172795,0.5287188523110599,0.8980289995019421,0.9632104906082118
OpenADMET-Caco2_Efflux,PDV,hetero,MLP-VBLL-Full,3,0.5457399353644425,0.558904694602742,1.024122770545476,0.9998762286047781
OpenADMET-Caco2_Efflux,PDV,hetero,MLP-VBLL-Full,4,0.4656457876769085,0.4353243932579143,0.9348831338724942,0.9442575993187139
OpenADMET-Caco2_Efflux,PDV,hetero,NGBoost,0,0.345059868310633,0.3225593101283281,0.9347923063540694,0.9392914080900155
OpenADMET-Caco2_Efflux,PDV,hetero,NGBoost,1,0.3852476722062018,0.363637674777411,0.9439062219246216,0.9327624184944261
OpenADMET-Caco2_Efflux,PDV,hetero,NGBoost,2,0.5343582724302236,0.4957796826792399,0.9278038878755801,0.9518482907665544
OpenADMET-Caco2_Efflux,PDV,hetero,NGBoost,3,0.5005511198810526,0.4928158632081627,0.9845465200942352,0.9709368838774706
OpenADMET-Caco2_Efflux,PDV,hetero,NGBoost,4,0.4535487776063628,0.4183205512506802,0.9223275905590526,0.9731814558781433
OpenADMET-Caco2_Efflux,PDV,hetero,QRF,0,0.3794871023590311,0.3461612419794175,0.9121818365566371,0.8854077097365508
OpenADMET-Caco2_Efflux,PDV,hetero,QRF,1,0.4404145540128229,0.3446299422085299,0.7825126101497903,0.9086831148810299
OpenADMET-Caco2_Efflux,PDV,hetero,QRF,2,0.5634478457995535,0.4965129350938001,0.8812047801677717,0.9217967406567931
OpenADMET-Caco2_Efflux,PDV,hetero,QRF,3,0.3514154900442086,0.3750787528890873,1.067336994285317,0.9688241991652616
OpenADMET-Caco2_Efflux,PDV,hetero,QRF,4,0.4448526938027292,0.4097105921092833,0.9210028349091447,0.9360817797021421
OpenADMET-Caco2_Efflux,PDV,hetero,RF,0,0.3900237024016124,0.3536521837399176,0.9067453633260407,0.9809380090238129
OpenADMET-Caco2_Efflux,PDV,hetero,RF,1,0.4743019358634707,0.4133426657818367,0.8714758143024293,0.9358953035233184
OpenADMET-Caco2_Efflux,PDV,hetero,RF,2,0.5081124113359804,0.4846807444054469,0.95388487585075,0.9776939225862067
OpenADMET-Caco2_Efflux,PDV,hetero,RF,3,0.4868121435673381,0.4088214504499672,0.8397930410160714,0.9712165358813551
OpenADMET-Caco2_Efflux,PDV,hetero,RF,4,0.4384950026624739,0.3908100741472303,0.8912531996357813,0.954117623602156
OpenADMET-Caco2_Efflux,PDV,hetero,SVM,0,0.3827980943299414,0.3440838675096169,0.8988651526907657,0.8933885207538123
OpenADMET-Caco2_Efflux,PDV,hetero,SVM,1,0.4919673998367682,0.4423792653415431,0.8992044299852426,0.9358145868650349
OpenADMET-Caco2_Efflux,PDV,hetero,SVM,2,0.5931397631251353,0.5546409225017896,0.9350931382166946,0.9666992621483302
OpenADMET-Caco2_Efflux,PDV,hetero,SVM,3,0.5344119662619904,0.4807527473144021,0.8995920332343712,0.9481010738731632
OpenADMET-Caco2_Efflux,PDV,hetero,SVM,4,0.4995933146983691,0.4510777392720964,0.902889862616428,0.925199090070295
