Strategy,Rep,Model,Unc-Error ρ,Unc-Noise ρ (pooled),ECE,Coverage 1σ,Coverage 2σ,Mean Uncertainty,Mean Aleatoric,Mean Epistemic,Unc-Noise ρ σ=0.0,Unc-Noise n σ=0.0,Unc-Noise ρ σ=0.3,Unc-Noise n σ=0.3,Unc-Noise ρ σ=0.6,Unc-Noise n σ=0.6
Outlier,smiles,VBLL-β,0.04411904918732269,0.19858106466358022,0.23673024580441554,0.7622363636363636,0.9484272727272727,0.6641108456488183,0.5728370803636363,0.6641108456488183,0.09561586043679864,10000,0.08676341645919591,10000,0.15207754177105656,10000
Outlier,ecfp4,QRF,0.34099946739356957,0.0381359778094619,0.17401923630258642,0.7883,0.9418,0.4923621801926902,0.4923621801926902,,-0.1544954987158518,1000,0.09490995576414538,1000,0.09578449864655914,1000
Outlier,ecfp4,BNN-α,0.09113752297909829,0.19064360483832196,0.23010327287452315,0.8165504587155963,0.9498623853211009,0.5771378540292202,,0.5771378540292202,0.13707385120713542,10000,0.1434106347648854,10000,0.17589288051622431,10000
Outlier,ecfp4,NGBoost,0.26563925304875924,0.18878748784558358,0.10720784028114706,0.7150909090909091,0.9485454545454546,0.5308106374037389,0.5308106374037389,,0.04402160764051236,1000,0.18207046299469112,1000,0.2494069143713297,1000
Outlier,ecfp4,GP,0.14219234279497803,0.37165353630784026,0.336446308220059,0.8918181818181818,0.9705454545454546,0.6515121619181462,0.5327726625632621,0.6515121619181462,-0.24384381349075887,1000,-0.004856872856872857,1000,-0.015247467247467249,1000
Outlier,ecfp4,BNN-β,0.13183287482810555,0.22271170755919636,0.25751210926682655,0.8254727272727272,0.9488818181818182,0.6029949727577273,,,0.14777206024194792,10000,0.18933177506371815,10000,0.20266129936170166,10000
Outlier,ecfp4,VBLL-β,0.17160250235275307,0.2794163868111461,0.1926551159342208,0.7926320754716981,0.9596415094339623,0.5767039475746227,0.5244019962264151,0.5767039475746227,0.04690371358354398,9000,0.19482770904030466,10000,0.2696914798947145,10000
Outlier,ecfp4,VBLL-α,0.07437702822498256,0.30179557392268386,0.22058616727324254,0.7803909090909091,0.9527181818181818,0.6508737447441819,0.620386823,0.6508737447441819,0.12362748499780021,10000,0.21940411320718,10000,0.32428597102031687,10000
Outlier,pdv,QRF,0.28099582120074373,0.1368813402365495,0.132975091445882,0.6766363636363636,0.8916363636363637,0.3965002635714872,0.3965002635714872,,0.36371896201040466,1000,0.21745666021285595,1000,0.2260858285202988,1000
Outlier,pdv,NGBoost,0.24619171774068666,0.23640244934616003,0.11353641059892164,0.7353636363636363,0.9550909090909091,0.4842084641237907,0.4842084641237907,,-0.049918103234698134,1000,0.17656019944614104,1000,0.205311428788415,1000
Outlier,pdv,BNN-α,0.12131246927685492,0.2473635869685346,0.18070933540576187,0.7818,0.9489090909090909,0.5288248923494545,,0.5288248923494545,0.06742550799571143,10000,0.10547616112209941,10000,0.13695953163023125,10000
Outlier,pdv,GP,0.20701690472316456,0.16275440867008692,0.20547931657228755,0.7852727272727272,0.9483636363636364,0.5030203280557405,0.7163323942493005,0.5030203280557405,-0.20893941680088352,1000,0.0825348916387782,1000,0.06483125269537303,1000
Outlier,pdv,BNN-β,0.13406935984979612,0.26695688371753246,0.22314428861216523,0.8028818181818181,0.9530636363636363,0.5580398919061637,,,0.09962636230177373,10000,0.2036191450974071,10000,0.2495331493653728,10000
Outlier,pdv,VBLL-β,0.10142035809433024,0.18257903493813155,0.2275563041916287,0.7953577981651376,0.9475045871559633,0.5664627599021101,0.46910502366972484,0.5664627599021101,0.09666457760447031,10000,0.06880386643044342,9000,0.16977790767294468,10000
Outlier,pdv,VBLL-α,0.08133030380834047,0.23565961684246003,0.17056867800360387,0.7797777777777778,0.948462962962963,0.5337729976913889,0.5231500828703705,0.5337729976913889,0.10570361027645743,10000,0.0937961713678901,10000,0.16348751885060045,8000
Outlier,continuous_pdv,BNN-β,0.2469388116072804,0.39982934327914693,0.14359860840344774,0.7577272727272727,0.9553636363636364,0.4416930123851818,,0.4416930123851818,0.011905422191824234,1000,0.3884047484047484,1000,0.3625610545610546,1000
Outlier,continuous_pdv,BNN-α,0.21814578652860028,0.43337580235535533,0.183846646964055,0.7807272727272727,0.958,0.4795760056979091,,0.4795760056979091,-0.03514289341037812,1000,0.3518536358536359,1000,0.4847786207786208,1000
Outlier,continuous_pdv,QRF,0.36054540394608947,0.1460141946255261,0.10822814198495437,0.7290909090909091,0.9487272727272728,0.40382096070122425,0.40382096070122425,,-0.08619497706134804,1000,0.26826332994476015,1000,0.28942579800101115,1000
Outlier,continuous_pdv,NGBoost,0.29947599217742576,0.36379987784584233,0.10673184870808516,0.7187272727272728,0.9584545454545454,0.46405303742617543,0.46405303742617543,,0.01834711897837944,1000,0.30487319579950267,1000,0.2097739140671316,1000
Outlier,continuous_pdv,VBLL-α,0.09837158191145996,0.21087854480069054,0.221950086523587,0.7943636363636364,0.9604545454545454,0.5755417497199999,0.5508984090909091,0.5755417497199999,0.22114832937352308,1000,0.2303678063678064,1000,0.3415053055053055,1000
Outlier,continuous_pdv,VBLL-β,0.15766224107000495,0.35364454291006375,0.19326593261227598,0.7804545454545454,0.9594545454545454,0.5320685841927273,0.51607398,0.5320685841927273,0.055511674799752754,1000,0.24910654510654515,1000,0.21665583665583668,1000
Outlier,mhggnn,BNN-α,0.0029813152419279633,0.10825987154628539,0.4953499954158573,0.33640909090909094,0.5875545454545454,0.618305543027,,0.618305543027,-0.002365593399112181,10000,0.09498430206196126,10000,0.04762653686976559,10000
Outlier,mhggnn,BNN-β,0.009631404306461765,0.04717026939209029,0.5991721657521116,0.4214727272727273,0.6943,0.9361318030266363,,,0.003882040677363034,10000,0.015821968237262507,10000,0.006939168405153558,10000
Outlier,mhggnn,VBLL-α,0.08127934447918837,-0.10003888869871566,17.095412705330677,0.2640272727272727,0.3791818181818182,17.030379995670728,0.6762625154545454,17.030379995670728,0.028876947893140787,10000,-0.03745254696803198,10000,0.011230965423204984,10000
Outlier,mhggnn,VBLL-β,0.11265458599382419,-0.09213032399301538,14.95287241793248,0.3085727272727273,0.4616636363636364,15.007906297658273,0.6502916791818183,15.007906297658273,-0.02342690433243756,10000,-0.040393029848131694,10000,0.018490116294141698,10000
Outlier,mol2vec,BNN-α,0.04428649080266744,-0.024539174313385814,0.7040287076505679,0.4052688172043011,0.6830860215053763,1.165169829315914,,1.165169829315914,0.007419252822844699,10000,-0.019172292035956245,8000,-0.10181812991408606,7000
Outlier,mol2vec,BNN-β,0.02423948939856018,-0.08886364636588875,1.3872826307724084,0.44946,0.70707,1.75028862497478,,,-0.0008760459390462757,6000,-0.001983936162433564,9000,0.07646954034358708,10000
Outlier,mol2vec,VBLL-α,0.15250663910752996,-0.11062728852700401,23.28685854442306,0.40658181818181816,0.5098090909090909,23.419178175958073,0.8865405512727271,23.419178175958073,0.006020574670547641,10000,-0.06845906935603334,10000,0.052855917243291035,10000
Outlier,mol2vec,VBLL-β,0.169889089120007,0.04366896683554821,24.91483121382925,0.45687272727272726,0.5744272727272727,25.217474185344933,0.8133298099090909,25.217474185344933,-0.05174654216565015,10000,-0.0628145449968683,10000,0.02099209614477763,10000
Outlier,morgan,QRF,0.28486202168650604,0.017534692312884514,0.11291957995143481,0.7179090909090909,0.9435454545454546,0.5086776410508164,0.5086776410508164,,-0.10591450789094374,1000,0.09069283486946293,1000,0.07553185643823873,1000
Outlier,morgan,NGBoost,0.2278311110876268,0.30576283883003164,0.1141624895434024,0.7005454545454546,0.9586363636363636,0.6125755913516353,0.6125755913516353,,-0.00926462436413682,1000,0.20439516430051632,1000,0.2318801051483889,1000
Outlier,morgan,BNN-β,0.15708931989721106,0.23370258305138536,0.17376649443020453,0.7687075471698113,0.9500660377358491,0.5658363605118869,,0.5658363605118869,0.049079596902722164,8000,0.1378487627446908,10000,0.16425888082050213,10000
Outlier,morgan,BNN-α,0.135204693970793,0.16961748761542172,0.17068528456067272,0.7651376146788991,0.9473486238532111,0.5633726007903211,,0.5633726007903211,0.06174194363507921,10000,0.06661618880735946,10000,0.12288885728768124,10000
Outlier,morgan,GP,0.09496918678068333,0.3614851761350884,0.18257550113021964,0.7883577981651376,0.9576605504587156,0.54444442203379,0.13964978618993135,0.54444442203379,-0.1070108988207714,10000,0.0458551817617899,10000,0.04284971296565407,10000
Value-Prop.,sns,BNN-β,0.2519444901063111,0.4397711072740818,0.2004182027786469,0.7263148148148149,0.950675925925926,0.7480697546841667,,,0.04150565993777173,9000,-0.0036031400467880603,10000,0.00017354442177136794,10000
Value-Prop.,sns,BNN-α,0.25477649962133253,0.4615769917050003,0.19516123940461255,0.7247545454545454,0.9505272727272728,0.7348602221577271,,0.7348602221577271,0.09137575690133033,10000,0.0019535564719633937,10000,0.0030361631770174434,10000
Value-Prop.,smiles,BNN-β,0.21392408027704193,0.4224064468036941,0.1862549371809186,0.7104311926605504,0.947440366972477,0.7600572101314678,,,0.04166893054583784,10000,-0.005625000482317504,10000,0.00528019973886536,10000
Value-Prop.,smiles,BNN-α,0.2013125610502362,0.39030873496495133,0.19195710939613753,0.7144545454545455,0.9474,0.7583135368435454,,0.7583135368435454,0.047588072909558105,10000,0.005054934038609999,10000,0.008582933581983828,10000
Value-Prop.,smiles,VBLL-α,0.1364806523743766,0.33962298220247006,0.196186992801258,0.7004954128440367,0.9501926605504587,0.8224651402133027,0.8022352399082567,0.8224651402133027,0.1691030556513349,10000,0.0004955263129612094,10000,0.003935995137418991,10000
Value-Prop.,smiles,VBLL-β,0.13667652152194998,0.31460266713493845,0.250408390969863,0.7241284403669724,0.9485504587155963,0.837058584332477,0.7577616030275229,0.837058584332477,0.09996158921511686,10000,-0.010856667064163435,9000,-0.004330195657327937,10000
Value-Prop.,ecfp4,BNN-β,0.20824610682535757,0.3655693460820108,0.36050955944430507,0.7777244897959184,0.9506428571428571,0.8968490311974898,,,0.1423423310947611,9000,0.036676101757981396,10000,0.016429323049098363,9000
Value-Prop.,ecfp4,BNN-α,0.20114698500272854,0.375509858460945,0.289822055334674,0.7568613861386139,0.951,0.835432374197604,,0.835432374197604,0.13387036664937907,8000,0.015116777391694466,9000,0.03549152962909083,10000
Value-Prop.,ecfp4,VBLL-α,0.13735954442952336,0.3556476869833883,0.2501554990087161,0.7335925925925926,0.9493796296296296,0.8321342775445371,0.7796251215740742,0.8321342775445371,0.14530705164154192,9000,0.013891109803827911,10000,0.007565133688150635,10000
Value-Prop.,ecfp4,VBLL-β,0.21498277929414303,0.3959917643008506,0.22474460849760866,0.732212962962963,0.9523055555555555,0.780343424701389,0.7310301678703703,0.780343424701389,0.04690371358354398,9000,-0.0005243858501406159,9000,0.007033450798714314,10000
Value-Prop.,pdv,BNN-β,0.2102512505817595,0.35353853043361866,0.2651845801369894,0.746,0.950566037735849,0.7888514346712264,,,0.10623768569998324,8000,0.0026298583264422947,9000,0.015679534246684078,10000
Value-Prop.,pdv,BNN-α,0.21937780440035037,0.39683718776084415,0.21397965049949197,0.72675,0.949324074074074,0.7380874561662963,,0.7380874561662963,0.055383652828409416,10000,-0.0068345043385006415,9000,0.00707841016752524,10000
Value-Prop.,pdv,VBLL-α,0.2155740828157184,0.4345434422731733,0.17243193555841052,0.7098636363636364,0.9455545454545454,0.7167568695224547,0.7100876688181819,0.7167568695224547,0.10570361027645743,10000,-0.0016340249533501232,10000,-0.0012510672447738531,10000
Value-Prop.,pdv,VBLL-β,0.189725582488784,0.32525567063452665,0.2220624669080718,0.7243090909090909,0.9419181818181818,0.7486716808004,0.672585740909091,0.7486716808004,0.09666457760447031,10000,-0.004571319869955289,10000,-0.008750374351438175,10000
Value-Prop.,continuous_pdv,BNN-β,0.2541931815669821,0.41258302083132914,0.23328851244308,0.7235,0.9379,0.7068833441353,,0.7068833441353,0.011905422191824234,1000,-0.050348546348546346,1000,-0.011059199059199061,1000
Value-Prop.,continuous_pdv,BNN-α,0.23809084879347978,0.40734197985846105,0.43045461720363304,0.7881,0.9518,0.904893371412,,0.904893371412,-0.03514289341037812,1000,-0.02616291816291817,1000,,0
Value-Prop.,continuous_pdv,QRF,0.29651728817491324,0.4111098233450333,0.14904406395253625,0.6943636363636364,0.9355454545454546,0.6538558495839178,0.6538558495839178,,-0.08619497706134804,1000,0.030718802193304737,1000,0.03144770114587705,1000
Value-Prop.,continuous_pdv,NGBoost,0.28499343968790714,0.5167035466321578,0.13341562397023912,0.6877272727272727,0.9494545454545454,0.6533260169227109,0.6533260169227109,,0.01834711897837944,1000,0.01195817984160577,1000,0.03169854950536688,1000
Value-Prop.,continuous_pdv,VBLL-α,0.19981193580971596,0.33370171908340396,0.268797375213326,0.7313,0.9532,0.7960818107519999,0.726831481,0.7960818107519999,0.22114832937352308,1000,0.028252510337267868,1000,0.006186882186882187,1000
Value-Prop.,continuous_pdv,VBLL-β,0.2533564676798448,0.3981553148728384,0.250781099996562,0.713,0.9438,0.769943034886,0.715763973,0.769943034886,0.055511674799752754,1000,0.024446652446652447,1000,0.009936921936921937,1000
Value-Prop.,mhggnn,BNN-α,-0.007191485225473521,0.06701494675337741,0.4499570887783616,0.37683636363636364,0.639209090909091,0.6442140167320001,,0.6442140167320001,-0.0035277937267422666,10000,-0.01225698291126588,10000,-0.014808218330512777,10000
Value-Prop.,mhggnn,BNN-β,0.0009677343054067394,0.042307871192793264,0.7253141424179931,0.4772,0.7382090909090909,1.1350091935683635,,,0.003882040677363034,10000,0.009266097829135365,10000,-0.0038561986614685582,10000
Value-Prop.,mhggnn,VBLL-α,0.048117286790052886,0.011356542763076023,6.936673825424372,0.2505909090909091,0.38132727272727274,6.74968288388309,0.6695799633636363,6.74968288388309,0.028876947893140787,10000,0.009442838238948195,10000,-0.0015721743429884612,10000
Value-Prop.,mhggnn,VBLL-β,0.06206462371896406,0.08358736888759408,12.391530310020642,0.31682727272727274,0.4885909090909091,12.447179732545104,0.6606513880909091,12.447179732545104,-0.05404499116567109,10000,-0.009975792995073137,10000,-0.010591454822257906,10000
Value-Prop.,mol2vec,BNN-α,0.01083842561473973,-0.023016000932965637,0.41432752358584835,0.4216736842105263,0.700178947368421,0.7260647186648421,,0.7260647186648421,0.009088827516977463,8000,-0.013809661739870182,9000,-0.018523844307180803,10000
Value-Prop.,mol2vec,BNN-β,0.012534842078434187,-0.041915499583177036,1.2450100548002196,0.48941039527290303,0.7343572746194746,1.6407180050917893,,,0.004110486849052072,10000,-0.001048633118446052,9000,0.0021081048206838993,9000
Value-Prop.,mol2vec,VBLL-α,0.1204688228102901,0.056313966720965336,19.02635587059584,0.4756415094339623,0.5746603773584905,19.2081249966703,0.9073459115094339,19.2081249966703,0.005610260800072827,10000,0.011139119176426323,10000,0.014406573573408212,10000
Value-Prop.,mol2vec,VBLL-β,0.11401446667413455,-0.012020676174342179,17.258771142991165,0.44487037037037036,0.5813796296296296,17.430183360751844,0.8392779097222223,17.430183360751844,0.02773868717805637,10000,-0.007646528305066855,10000,-0.008201262720093874,9000
Value-Prop.,morgan,QRF,0.20952241876084843,0.28832937168521666,0.09212061115962444,0.6581818181818182,0.917,0.6425983611321909,0.6425983611321909,,-0.10591450789094374,1000,0.025771202080456506,1000,-0.02740978557424429,1000
Value-Prop.,morgan,NGBoost,0.16617394854040973,0.463759620115792,0.14820741801971457,0.6912,0.9499,0.7560564982006079,0.7560564982006079,,-0.00926462436413682,1000,0.06539238577724125,1000,0.09496124073493944,1000
Value-Prop.,morgan,BNN-β,0.23782588208011363,0.43435058404677107,0.2002259095525667,0.7153084112149533,0.9504018691588785,0.7886259897120561,,0.7886259897120561,0.04167004225961058,10000,-0.0015541950756165523,10000,-0.0005188160212146199,10000
Value-Prop.,morgan,BNN-α,0.22269927495231104,0.4269384987497588,0.19435005650687953,0.7117706422018348,0.950256880733945,0.7770203698720184,,0.7770203698720184,0.06174194363507921,10000,-0.005201854114205808,10000,-0.005337731483617512,10000
Value-Prop.,morgan,GP,0.16911978094438768,0.4664793004975014,0.14047170945128365,0.732046511627907,0.9544883720930233,0.5454819325149876,0.22054073719767223,0.5454819325149876,-0.1070108988207714,10000,-0.017578640468261027,10000,,0
Heteroscedastic,sns,BNN-α,0.15093253499255874,0.33938844114885786,0.16206662418363837,0.7441009174311927,0.9511192660550458,0.5605319625990459,,0.5605319625990459,0.09137575690133033,10000,0.006504842034394923,10000,0.006965795543037182,10000
Heteroscedastic,sns,BNN-β,0.15454207311322354,0.320963071271344,0.16658477679638345,0.7454907407407407,0.9508703703703704,0.5713148753957684,,,0.04596287942482414,10000,0.00025603754661337525,10000,0.0061865824771650075,10000
Heteroscedastic,smiles,BNN-β,0.14058331686296302,0.2876234128255595,0.1510708543626624,0.7199636363636364,0.9477636363636364,0.6044677548589091,,,0.05256098529792741,10000,0.01794009884367009,10000,0.014367171227801016,10000
Heteroscedastic,smiles,BNN-α,0.11857217640134184,0.24733932386623034,0.1688411502050518,0.7310727272727273,0.9488636363636364,0.6156365938396365,,0.6156365938396365,0.043636789841103245,10000,0.003927830433419707,10000,0.015770108041890323,10000
Heteroscedastic,smiles,VBLL-α,0.07051680074574841,0.1676349999234049,0.19391291105285596,0.7171214953271028,0.9507383177570093,0.7156816279363553,0.6792621488785047,0.7156816279363553,0.18203738029365238,10000,0.006197395250029729,10000,0.012972628083843035,10000
Heteroscedastic,smiles,VBLL-β,0.07491194579269773,0.19779654164788196,0.22663034162335108,0.7401272727272727,0.9473636363636364,0.6967685776771819,0.6127335662727272,0.6967685776771819,0.09377587570140299,10000,-0.005496281856995796,10000,0.012405165688163302,10000
Heteroscedastic,ecfp4,BNN-α,0.11308258860217668,0.2438481804570474,0.22574969822222957,0.7786428571428572,0.9509183673469388,0.6353525078098674,,0.6353525078098674,0.13083361017013162,6000,0.03259363836633528,9000,0.02436893718351519,9000
Heteroscedastic,ecfp4,BNN-β,0.15320774576723134,0.2678900520573159,0.2590745738346736,0.7920510204081632,0.9526020408163265,0.6658593871719183,,,0.15631856157676285,8000,0.016383430192200194,8000,0.01968025822539304,10000
Heteroscedastic,ecfp4,VBLL-α,0.070868191549768,0.22222873763914838,0.20862980874440532,0.7543211009174312,0.9520366972477065,0.6733407518742202,0.6496486497247705,0.6733407518742202,0.12362748499780021,10000,0.018485182715850028,10000,0.01546561107248293,9000
Heteroscedastic,ecfp4,VBLL-β,0.17281868803189437,0.27105668049154513,0.18075869795921606,0.7503394495412844,0.9569633027522936,0.6167013551293578,0.572090249266055,0.6167013551293578,0.04106974753446564,10000,0.029431098236165142,10000,0.037403707030617926,10000
Heteroscedastic,pdv,BNN-α,0.14507985023963288,0.2526680826895742,0.17438652303639007,0.7398796296296296,0.9494722222222223,0.5687017438564815,,0.5687017438564815,0.07228806699798689,9000,0.006927191574963868,9000,0.01403696586376253,10000
Heteroscedastic,pdv,BNN-β,0.1566029266697857,0.2391569946819114,0.20684967109626526,0.7549259259259259,0.9505370370370371,0.593518534985426,,,0.10368007477986053,9000,0.014321995906307934,10000,0.02185478215260419,10000
Heteroscedastic,pdv,VBLL-α,0.11907824673817194,0.27148676721952525,0.15289677147015476,0.7333636363636363,0.9469727272727273,0.5690134626691818,0.5548024425454545,0.5690134626691818,0.10570361027645743,10000,-0.0015135019079138086,10000,0.0029006482243233702,10000
Heteroscedastic,pdv,VBLL-β,0.12242411056039881,0.17397837185272294,0.20629357650854063,0.7489636363636364,0.9449363636363637,0.5964858257331273,0.5059983995454546,0.5964858257331273,0.09666457760447031,10000,0.0010043872678638225,10000,0.008041701514964453,10000
Heteroscedastic,continuous_pdv,BNN-β,0.22856978399723873,0.33305208386948165,0.17052155734554453,0.7234545454545455,0.9431818181818182,0.522414286921909,,0.522414286921909,0.011905422191824234,1000,-0.035662955662955666,1000,-0.015993339993339996,1000
Heteroscedastic,continuous_pdv,BNN-α,0.2085241327303865,0.29712567966660847,0.21460367622276555,0.7492727272727273,0.9485454545454546,0.5646386061954545,,0.5646386061954545,-0.03514289341037812,1000,-0.0035909195909195916,1000,-0.009023313023313025,1000
Heteroscedastic,continuous_pdv,QRF,0.29451340951046123,0.25767307466366446,0.12630377023439457,0.7136363636363636,0.9415454545454546,0.4904926947061621,0.4904926947061621,,-0.08619497706134804,1000,-0.011347470096403148,1000,0.02139501429360491,1000
Heteroscedastic,continuous_pdv,NGBoost,0.28453883547875924,0.41216580228171756,0.09926174117872355,0.6854545454545454,0.9522727272727273,0.501881248677706,0.501881248677706,,0.01834711897837944,1000,0.02350113422486268,1000,0.05219598186240102,1000
Heteroscedastic,continuous_pdv,VBLL-α,0.08486777585655383,0.17158784411091924,0.22670294542650377,0.7388181818181818,0.9499090909090909,0.6489613792318182,0.5881229718181817,0.6489613792318182,0.22114832937352308,1000,0.04897851697851698,1000,0.056308652308652306,1000
Heteroscedastic,continuous_pdv,VBLL-β,0.2013811868046623,0.3301748474129563,0.17187521971815511,0.7266363636363636,0.9483636363636364,0.5628504263590909,0.56199746,0.5628504263590909,0.055511674799752754,1000,0.051008367008367014,1000,0.05932640332640333,1000
Heteroscedastic,mhggnn,BNN-α,-0.0011632691964868962,0.06482902969120422,0.48531557853232965,0.3451926605504587,0.6012018348623853,0.6319198979231926,,0.6319198979231926,-0.004628934564369102,9000,-0.0019782213351711977,10000,-0.0061609878141096995,10000
Heteroscedastic,mhggnn,BNN-β,0.005204576587767953,0.0596802615664654,0.5812978153900621,0.443697247706422,0.7193669724770643,0.973626558447523,,,0.01395459860676255,9000,-0.006833241479737895,10000,-0.007792906469196093,10000
Heteroscedastic,mhggnn,VBLL-α,0.06289165849930933,-0.07679508241722194,9.675102445903134,0.26123636363636366,0.3771,9.525266912173592,0.6689137096363637,9.525266912173592,0.028876947893140787,10000,-0.010223775920365713,10000,-0.020234588376729156,10000
Heteroscedastic,mhggnn,VBLL-β,0.07581071197102207,0.04107017178689942,11.829855177353874,0.3120277777777778,0.47167592592592594,11.858210113246297,0.648878741574074,11.858210113246297,-0.05404499116567109,10000,-0.0026692085746659083,10000,0.007425714552393649,10000
Heteroscedastic,mol2vec,BNN-α,0.03872183578345693,0.04085789586796512,0.666988009928887,0.41293939393939394,0.7017676767676768,1.155899834169394,,1.155899834169394,0.01500860095250126,7000,-0.009386901391174318,10000,-0.012204495400077233,9000
Heteroscedastic,mol2vec,BNN-β,0.010702924387201183,-0.005513893938605981,1.3431691554289276,0.5001057692307692,0.7546442307692308,1.7932828855392786,,,0.004110486849052072,10000,0.0018537679077821284,10000,0.009291230579010313,10000
Heteroscedastic,mol2vec,VBLL-α,0.051938017155140466,-0.03182878510512193,9.148318574922966,0.35513333333333336,0.45877142857142855,9.123823133536,0.8929760164761905,9.123823133536,0.005610260800072827,10000,-0.0047893744858998975,10000,-0.00954998236991831,10000
Heteroscedastic,mol2vec,VBLL-β,0.15552124509410747,0.0024102146248534784,21.285933269217463,0.4351376146788991,0.5714678899082569,21.503205244207756,0.8475215566972478,21.503205244207756,0.00281184228722768,10000,-0.009442187398179598,10000,-0.0021568628938878264,10000
Heteroscedastic,morgan,QRF,0.21422804123440836,0.15560289902866734,0.11968639003380303,0.6947272727272727,0.9414545454545454,0.5617941880740607,0.5617941880740607,,-0.10591450789094374,1000,0.010097446218615573,1000,0.016427320624448474,1000
Heteroscedastic,morgan,NGBoost,0.19361322990373406,0.31867770757033603,0.11212158530562191,0.6852727272727273,0.9532727272727273,0.6314402465302104,0.6314402465302104,,-0.00926462436413682,1000,0.05750365677566348,1000,0.07585206776938745,1000
Heteroscedastic,morgan,BNN-β,0.1558839113963995,0.29684352895848687,0.16504159068215637,0.7303425925925926,0.9499074074074074,0.6147273343755556,,0.6147273343755556,0.04542852181079005,9000,0.013689748181349244,10000,0.017246949851349096,10000
Heteroscedastic,morgan,BNN-α,0.14217939247294145,0.2742853740588177,0.16085998796709383,0.7288130841121495,0.9496168224299065,0.608040535470187,,0.608040535470187,0.06174194363507921,10000,0.010891117255433947,10000,0.013262912419146379,10000
Heteroscedastic,morgan,GP,0.17020284283359227,0.4325834407289705,0.14111404708487119,0.729,0.9543394495412844,0.5535728924015707,0.24185905361085341,0.5535728924015707,-0.1070108988207714,10000,-0.002648843438559953,10000,-0.0045855599859794096,10000
