dataset,model,rep,strategy,ratio,n,mad_matched,mad_nominal
OpenADMET-LogD,MLP-VBLL-Full,PDV,outlier,0.6739710318523683,11,0.014279813284535375,0.011652777536730562
OpenADMET-LogD,MLP-VBLL-Full,PDV,hetero,0.4567502141071441,11,0.010086938112427729,0.016364063674152916
OpenADMET-LogD,MLP-VBLL-Full,SNS,valprop,1.109924572240254,10,0.019478176878685118,0.026491102681204103
OpenADMET-LogD,MLP-VBLL-Full,SNS,quantile,0.9224515426736883,11,0.024883941352725033,0.019580472624276646
OpenADMET-LogD,MLP-VBLL-Full,SNS,threshold,1.8483576164125888,6,0.008802036817854686,0.029529191659031895
OpenADMET-LogD,MLP-VBLL-Full,SNS,outlier,0.6739710318523683,11,0.02158510952409394,0.013206037960410038
OpenADMET-LogD,MLP-VBLL-Full,SNS,hetero,0.4567502141071441,11,0.006973963024188825,0.03489751635896309
OpenADMET-LogD,NGBoost,ECFP4,valprop,1.109924572240254,10,0.004277578414575278,0.005086688214304169
OpenADMET-LogD,NGBoost,ECFP4,quantile,0.9224515426736883,11,0.0077017050694932225,0.007113372557783901
OpenADMET-LogD,NGBoost,ECFP4,threshold,1.8483576164125888,6,0.0014234527766803784,0.0034457228734731484
OpenADMET-LogD,NGBoost,ECFP4,outlier,0.6739710318523683,11,0.01112495290968829,0.008632181474838433
OpenADMET-LogD,NGBoost,ECFP4,hetero,0.4567502141071441,11,0.0013719993223948457,0.004258117950185542
OpenADMET-LogD,NGBoost,MHG-GNN-pretrained,valprop,1.109924572240254,10,0.004702285162660069,0.006939070865718766
OpenADMET-LogD,NGBoost,MHG-GNN-pretrained,quantile,0.9224515426736883,11,0.009054516540475732,0.007092049154021568
OpenADMET-LogD,NGBoost,MHG-GNN-pretrained,threshold,1.8483576164125888,6,0.006062284475838675,0.005615899523195911
OpenADMET-LogD,NGBoost,MHG-GNN-pretrained,outlier,0.6739710318523683,11,0.009879730947727306,0.004183021046171812
OpenADMET-LogD,NGBoost,MHG-GNN-pretrained,hetero,0.4567502141071441,11,0.002610790017712664,0.007322513808374635
OpenADMET-LogD,NGBoost,PDV,valprop,1.109924572240254,10,0.0035594188843707684,0.004451069401948271
OpenADMET-LogD,NGBoost,PDV,quantile,0.9224515426736883,11,0.005439119712241919,0.004138945599630259
OpenADMET-LogD,NGBoost,PDV,threshold,1.8483576164125888,6,0.002879677438892947,0.0023187806620112625
OpenADMET-LogD,NGBoost,PDV,outlier,0.6739710318523683,11,0.00678726009008369,0.0043419893729268666
OpenADMET-LogD,NGBoost,PDV,hetero,0.4567502141071441,11,0.002290693076184064,0.005263532802676834
OpenADMET-LogD,NGBoost,SNS,valprop,1.109924572240254,10,0.005228328282425055,0.005388271448897653
OpenADMET-LogD,NGBoost,SNS,quantile,0.9224515426736883,11,0.004997516361096738,0.0037757132130956054
OpenADMET-LogD,NGBoost,SNS,threshold,1.8483576164125888,6,0.005348948253093733,0.002258338915901529
OpenADMET-LogD,NGBoost,SNS,outlier,0.6739710318523683,11,0.008084684333607933,0.0032838150770942887
OpenADMET-LogD,NGBoost,SNS,hetero,0.4567502141071441,11,0.0012915167396960645,0.006878668408673602
OpenADMET-LogD,QRF,ECFP4,valprop,1.109924572240254,10,0.030674413429935887,0.04109038665471072
OpenADMET-LogD,QRF,ECFP4,quantile,0.9224515426736883,11,0.00460691456457337,0.008868684254296565
OpenADMET-LogD,QRF,ECFP4,threshold,1.8483576164125888,6,0.007678727830635029,0.04143673636478934
OpenADMET-LogD,QRF,ECFP4,outlier,0.6739710318523683,11,0.00561974472638341,0.0316185192234654
OpenADMET-LogD,QRF,ECFP4,hetero,0.4567502141071441,11,0.004243254535337673,0.046761506928281425
OpenADMET-LogD,QRF,MHG-GNN-pretrained,valprop,1.109924572240254,10,0.022112016067829688,0.03160250874225586
OpenADMET-LogD,QRF,MHG-GNN-pretrained,quantile,0.9224515426736883,11,0.00473193766881421,0.007716189706080981
OpenADMET-LogD,QRF,MHG-GNN-pretrained,threshold,1.8483576164125888,6,0.004661531289618252,0.031276000628794466
OpenADMET-LogD,QRF,MHG-GNN-pretrained,outlier,0.6739710318523683,11,0.0037094083402484657,0.025891980178132424
OpenADMET-LogD,QRF,MHG-GNN-pretrained,hetero,0.4567502141071441,11,0.0024042612755465235,0.037353695772671246
OpenADMET-LogD,QRF,PDV,valprop,1.109924572240254,10,0.027252285698815847,0.03805766516530561
OpenADMET-LogD,QRF,PDV,quantile,0.9224515426736883,11,0.009500450454119048,0.015269206851634324
OpenADMET-LogD,QRF,PDV,threshold,1.8483576164125888,6,0.0045581087538532255,0.037361244894758304
OpenADMET-LogD,QRF,PDV,outlier,0.6739710318523683,11,0.005361905806750485,0.032236452780605315
OpenADMET-LogD,QRF,PDV,hetero,0.4567502141071441,11,0.0026341311970676795,0.04507485172106241
OpenADMET-LogD,QRF,SNS,valprop,1.109924572240254,10,0.03462784680379473,0.050009872873404124
OpenADMET-LogD,QRF,SNS,quantile,0.9224515426736883,11,0.007514543461821162,0.018236347448394818
OpenADMET-LogD,QRF,SNS,threshold,1.8483576164125888,6,0.003608408880143558,0.04721530875516472
OpenADMET-LogD,QRF,SNS,outlier,0.6739710318523683,11,0.007226645833963233,0.0434445511932651
OpenADMET-LogD,QRF,SNS,hetero,0.4567502141071441,11,0.0029792666975008656,0.05925110689208115
OpenADMET-LogD,RF,ECFP4,valprop,1.109924572240254,10,0.0184743920239694,0.025974467293222968
OpenADMET-LogD,RF,ECFP4,quantile,0.9224515426736883,11,0.007113248232688027,0.005692514900646736
OpenADMET-LogD,RF,ECFP4,threshold,1.8483576164125888,6,0.0033276480190294055,0.02281925670801053
OpenADMET-LogD,RF,ECFP4,outlier,0.6739710318523683,11,0.005918652367209545,0.017333215690226188
OpenADMET-LogD,RF,ECFP4,hetero,0.4567502141071441,11,0.001508123154984548,0.03110456566654516
OpenADMET-LogD,RF,MHG-GNN-pretrained,valprop,1.109924572240254,10,0.010409679413831386,0.015066877812016377
OpenADMET-LogD,RF,MHG-GNN-pretrained,quantile,0.9224515426736883,11,0.0027547944079156254,0.005271434053245715
OpenADMET-LogD,RF,MHG-GNN-pretrained,threshold,1.8483576164125888,6,0.003071280986506738,0.01289314325078672
OpenADMET-LogD,RF,MHG-GNN-pretrained,outlier,0.6739710318523683,11,0.002817112847893675,0.010757388463590816
OpenADMET-LogD,RF,MHG-GNN-pretrained,hetero,0.4567502141071441,11,0.002269469846622624,0.019364733832977
OpenADMET-LogD,RF,PDV,valprop,1.109924572240254,10,0.013954923617092852,0.0195208380254862
OpenADMET-LogD,RF,PDV,quantile,0.9224515426736883,11,0.005890835913464913,0.0034841967952550738
OpenADMET-LogD,RF,PDV,threshold,1.8483576164125888,6,0.0037988875362889676,0.017425693322321505
OpenADMET-LogD,RF,PDV,outlier,0.6739710318523683,11,0.005523634724319806,0.011834811233297195
OpenADMET-LogD,RF,PDV,hetero,0.4567502141071441,11,0.0019348545863784518,0.023123798947772712
OpenADMET-LogD,RF,SNS,valprop,1.109924572240254,10,0.021194973058738464,0.02848937460803297
OpenADMET-LogD,RF,SNS,quantile,0.9224515426736883,11,0.004723986244659125,0.003531339505323583
OpenADMET-LogD,RF,SNS,threshold,1.8483576164125888,6,0.0016768115996995125,0.024818359478054997
OpenADMET-LogD,RF,SNS,outlier,0.6739710318523683,11,0.005112492065519982,0.017042824858287432
OpenADMET-LogD,RF,SNS,hetero,0.4567502141071441,11,0.0021860067334101133,0.029639450848201156
OpenADMET-LogD,SVM,ECFP4,valprop,1.109924572240254,10,0.01730234397035138,0.024428408074118328
OpenADMET-LogD,SVM,ECFP4,quantile,0.9224515426736883,11,0.011074851762911937,0.016260485575790958
OpenADMET-LogD,SVM,ECFP4,threshold,1.8483576164125888,6,0.002019675372465187,0.02220824557640816
OpenADMET-LogD,SVM,ECFP4,outlier,0.6739710318523683,11,0.011021818020259467,0.029834731928472136
OpenADMET-LogD,SVM,ECFP4,hetero,0.4567502141071441,11,0.0014170599844790521,0.03093886587946674
OpenADMET-LogD,SVM,MHG-GNN-pretrained,valprop,1.109924572240254,10,0.013748802024524864,0.018518578457353017
OpenADMET-LogD,SVM,MHG-GNN-pretrained,quantile,0.9224515426736883,11,0.01119357485527536,0.014833116121434039
OpenADMET-LogD,SVM,MHG-GNN-pretrained,threshold,1.8483576164125888,6,0.0033334976516165016,0.016779417527027756
OpenADMET-LogD,SVM,MHG-GNN-pretrained,outlier,0.6739710318523683,11,0.011681273190635973,0.02711635066247869
OpenADMET-LogD,SVM,MHG-GNN-pretrained,hetero,0.4567502141071441,11,0.0010083673317359569,0.0254314005212134
OpenADMET-LogD,SVM,PDV,valprop,1.109924572240254,10,0.01373184096265575,0.017997990183838776
OpenADMET-LogD,SVM,PDV,quantile,0.9224515426736883,11,0.009042473241412063,0.012185264694316517
OpenADMET-LogD,SVM,PDV,threshold,1.8483576164125888,6,0.001035566505273126,0.017268774905076
OpenADMET-LogD,SVM,PDV,outlier,0.6739710318523683,11,0.009902822588595539,0.023424319784036675
OpenADMET-LogD,SVM,PDV,hetero,0.4567502141071441,11,0.001043210172109086,0.022072393242659437
OpenADMET-LogD,SVM,SNS,valprop,1.109924572240254,10,0.016044842774628178,0.0222294300191206
OpenADMET-LogD,SVM,SNS,quantile,0.9224515426736883,11,0.007826152316687051,0.012907980225899502
OpenADMET-LogD,SVM,SNS,threshold,1.8483576164125888,6,0.006267731208137894,0.018174835538523892
OpenADMET-LogD,SVM,SNS,outlier,0.6739710318523683,11,0.010503209573287238,0.028910630216984336
OpenADMET-LogD,SVM,SNS,hetero,0.4567502141071441,11,0.002340938762951787,0.02839912227581237
OpenADMET-LogD,VBLL-Full,ECFP4,valprop,1.109924572240254,10,0.03798475871154079,0.04703271064992905
OpenADMET-LogD,VBLL-Full,ECFP4,quantile,0.9224515426736883,11,0.021285733532872594,0.019584819721368735
OpenADMET-LogD,VBLL-Full,ECFP4,threshold,1.8483576164125888,6,0.015320061143854272,0.0457810516400781
OpenADMET-LogD,VBLL-Full,ECFP4,outlier,0.6739710318523683,11,0.026308498652510007,0.018098288822007504
OpenADMET-LogD,VBLL-Full,ECFP4,hetero,0.4567502141071441,11,0.02357877274861295,0.05526146281576201
OpenADMET-LogD,VBLL-Full,PDV,valprop,1.109924572240254,10,0.01891852373233125,0.025599142726991743
OpenADMET-LogD,VBLL-Full,PDV,quantile,0.9224515426736883,11,0.011108638057780134,0.01628879928365502
OpenADMET-LogD,VBLL-Full,PDV,threshold,1.8483576164125888,6,0.025656552920560183,0.03564292733830399
OpenADMET-LogD,VBLL-Full,PDV,outlier,0.6739710318523683,11,0.015025736121903034,0.026792291192609195
OpenADMET-LogD,VBLL-Full,PDV,hetero,0.4567502141071441,11,0.013996610799647697,0.041585213321299136
OpenADMET-LogD,VBLL-Full,SNS,valprop,1.109924572240254,10,0.04618983598799832,0.05470512858265808
OpenADMET-LogD,VBLL-Full,SNS,quantile,0.9224515426736883,11,0.028252425457004637,0.026998867459621354
OpenADMET-LogD,VBLL-Full,SNS,threshold,1.8483576164125888,6,0.030880339344286828,0.06727511087165466
OpenADMET-LogD,VBLL-Full,SNS,outlier,0.6739710318523683,11,0.01404763233770429,0.02961691772717545
OpenADMET-LogD,VBLL-Full,SNS,hetero,0.4567502141071441,11,0.018285410393808706,0.07067875342851451
OpenADMET-LogD,XGBoost,ECFP4,valprop,1.109924572240254,10,0.02838484749277832,0.03882793636241892
OpenADMET-LogD,XGBoost,ECFP4,quantile,0.9224515426736883,11,0.013362328307997379,0.00975213326479163
OpenADMET-LogD,XGBoost,ECFP4,threshold,1.8483576164125888,6,0.006514546522728426,0.03592373616464225
OpenADMET-LogD,XGBoost,ECFP4,outlier,0.6739710318523683,11,0.010933816903066192,0.024988784100720727
OpenADMET-LogD,XGBoost,ECFP4,hetero,0.4567502141071441,11,0.005486411762197976,0.04348320798920029
OpenADMET-LogD,XGBoost,MHG-GNN-pretrained,valprop,1.109924572240254,10,0.03571244696268734,0.049670925192369535
OpenADMET-LogD,XGBoost,MHG-GNN-pretrained,quantile,0.9224515426736883,11,0.007595063642403921,0.015961012798745875
OpenADMET-LogD,XGBoost,MHG-GNN-pretrained,threshold,1.8483576164125888,6,0.009831502101071884,0.04353225970930915
OpenADMET-LogD,XGBoost,MHG-GNN-pretrained,outlier,0.6739710318523683,11,0.009078932647786829,0.046640335651452536
OpenADMET-LogD,XGBoost,MHG-GNN-pretrained,hetero,0.4567502141071441,11,0.0057472564391132346,0.061826364227810335
OpenADMET-LogD,XGBoost,PDV,valprop,1.109924572240254,10,0.03592106217497632,0.05016689956837146
OpenADMET-LogD,XGBoost,PDV,quantile,0.9224515426736883,11,0.005933783389280351,0.014754949711493675
OpenADMET-LogD,XGBoost,PDV,threshold,1.8483576164125888,6,0.0016313160400842814,0.047359468782788385
OpenADMET-LogD,XGBoost,PDV,outlier,0.6739710318523683,11,0.006374432285526688,0.043548128763124534
OpenADMET-LogD,XGBoost,PDV,hetero,0.4567502141071441,11,0.00578645715949986,0.06344706326074334
OpenADMET-LogD,XGBoost,SNS,valprop,1.109924572240254,10,0.027583189521061525,0.03752067324727674
OpenADMET-LogD,XGBoost,SNS,quantile,0.9224515426736883,11,0.014901922558774438,0.008459002613907115
OpenADMET-LogD,XGBoost,SNS,threshold,1.8483576164125888,6,0.005462363939509718,0.0347766991547002
OpenADMET-LogD,XGBoost,SNS,outlier,0.6739710318523683,11,0.013120050923550518,0.01883106750180015
OpenADMET-LogD,XGBoost,SNS,hetero,0.4567502141071441,11,0.0039866822338366715,0.04223714106757499
