dataset,model,rep,strategy,fold,baseline,auc_norm,r2_06
OpenADMET-Caco2_Efflux,NGBoost,MHG-GNN-pretrained,legacy,0,0.4521627470243436,0.7138833326859545,0.2912973172309561
OpenADMET-Caco2_Efflux,NGBoost,MHG-GNN-pretrained,legacy,2,0.5082758152206057,0.8414514317893554,0.3655039643081341
OpenADMET-Caco2_Efflux,NGBoost,MHG-GNN-pretrained,legacy,3,0.4422640236139208,0.7239150463622008,0.2187710054890349
OpenADMET-Caco2_Efflux,NGBoost,MHG-GNN-pretrained,legacy,4,0.5068407106115793,0.7552393561777745,0.2694323565182662
OpenADMET-Caco2_Efflux,NGBoost,MHG-GNN-pretrained,outlier,0,0.4522303581949355,0.3733710736054152,-0.0696967357161
OpenADMET-Caco2_Efflux,NGBoost,MHG-GNN-pretrained,outlier,2,0.50900621417342,0.6387652230474183,0.3258367565163815
OpenADMET-Caco2_Efflux,NGBoost,MHG-GNN-pretrained,outlier,3,0.4431905176709464,0.47086698663403004,0.0523463340462043
OpenADMET-Caco2_Efflux,NGBoost,MHG-GNN-pretrained,outlier,4,0.5073594343911514,0.4590986029301134,0.1621272350456629
OpenADMET-Caco2_Efflux,NGBoost,MHG-GNN-pretrained,quantile,0,0.45162029513698,0.598242365319592,0.187049874292173
OpenADMET-Caco2_Efflux,NGBoost,MHG-GNN-pretrained,quantile,2,0.5071008925770786,0.7439936602489318,0.3779550196938802
OpenADMET-Caco2_Efflux,NGBoost,MHG-GNN-pretrained,quantile,3,0.4441972501714537,0.5180749974984568,0.212178839117073
OpenADMET-Caco2_Efflux,NGBoost,MHG-GNN-pretrained,quantile,4,0.5089663315951286,0.6623026639674858,0.3014795874604166
OpenADMET-Caco2_Efflux,NGBoost,MHG-GNN-pretrained,threshold,0,0.4523572350296253,0.6532215895241821,0.260549510748582
OpenADMET-Caco2_Efflux,NGBoost,MHG-GNN-pretrained,threshold,2,0.5081561168366593,0.79572610188362,0.394422611990037
OpenADMET-Caco2_Efflux,NGBoost,MHG-GNN-pretrained,threshold,3,0.4433178687453644,0.6535037750072761,0.2613175680556896
OpenADMET-Caco2_Efflux,NGBoost,MHG-GNN-pretrained,threshold,4,0.5076842226600675,0.7575906385495039,0.2684266815936261
OpenADMET-Caco2_Efflux,NGBoost,MHG-GNN-pretrained,valprop,0,0.4520110699473806,0.6741334050606037,0.2817276859431313
OpenADMET-Caco2_Efflux,NGBoost,MHG-GNN-pretrained,valprop,2,0.5081812073450113,0.8222620725480932,0.3415406422778992
OpenADMET-Caco2_Efflux,NGBoost,MHG-GNN-pretrained,valprop,3,0.4458871086388285,0.6951710220487154,0.1985360042113262
OpenADMET-Caco2_Efflux,NGBoost,MHG-GNN-pretrained,valprop,4,0.5067750322588699,0.7265549886307574,0.2386064383960641
OpenADMET-Caco2_Efflux,NGBoost,PDV,hetero,0,0.345059868310633,0.9392914080900155,0.3225593101283281
OpenADMET-Caco2_Efflux,NGBoost,PDV,hetero,1,0.3852476722062018,0.9327624184944261,0.363637674777411
OpenADMET-Caco2_Efflux,NGBoost,PDV,hetero,2,0.5343582724302236,0.9518482907665544,0.4957796826792399
OpenADMET-Caco2_Efflux,NGBoost,PDV,hetero,3,0.5005511198810526,0.9709368838774706,0.4928158632081627
OpenADMET-Caco2_Efflux,NGBoost,PDV,hetero,4,0.4535487776063628,0.9731814558781433,0.4183205512506802
OpenADMET-Caco2_Efflux,NGBoost,PDV,legacy,0,0.3452897106959979,0.6322736963550742,0.1806916700381424
OpenADMET-Caco2_Efflux,NGBoost,PDV,legacy,1,0.3842994818866883,0.7018745116442375,0.3086368482296047
OpenADMET-Caco2_Efflux,NGBoost,PDV,legacy,2,0.5344164708247645,0.8128364517185263,0.4072678357897374
OpenADMET-Caco2_Efflux,NGBoost,PDV,legacy,3,0.5000769806030549,0.7818902763254114,0.350648276828596
OpenADMET-Caco2_Efflux,NGBoost,PDV,legacy,4,0.4545171167199837,0.8399371635178474,0.3273745897310336
OpenADMET-Caco2_Efflux,NGBoost,PDV,outlier,0,0.3451901264553872,0.03611829421991787,0.1450765296908173
OpenADMET-Caco2_Efflux,NGBoost,PDV,outlier,1,0.3854288955895396,0.4519854147334465,0.1283441933117778
OpenADMET-Caco2_Efflux,NGBoost,PDV,outlier,2,0.5338331394054476,0.5029168647709928,0.3450271140426986
OpenADMET-Caco2_Efflux,NGBoost,PDV,outlier,3,0.4987349954520661,0.7087904840498621,0.3264649415591069
OpenADMET-Caco2_Efflux,NGBoost,PDV,outlier,4,0.4539489530592293,0.6190901762261058,0.2851954363149626
OpenADMET-Caco2_Efflux,NGBoost,PDV,quantile,0,0.3452876145818025,0.4335013011941539,0.1247728831511721
OpenADMET-Caco2_Efflux,NGBoost,PDV,quantile,1,0.3836904270478456,0.4463798951113311,0.2091045091645581
OpenADMET-Caco2_Efflux,NGBoost,PDV,quantile,2,0.5337565777538686,0.6846298404087958,0.2974776858850497
OpenADMET-Caco2_Efflux,NGBoost,PDV,quantile,3,0.5007658035897846,0.7747991525300829,0.2725401558515899
OpenADMET-Caco2_Efflux,NGBoost,PDV,quantile,4,0.4548926221078064,0.6791272688316097,0.2215141192701533
OpenADMET-Caco2_Efflux,NGBoost,PDV,threshold,0,0.3461082707883606,0.5028164311440585,0.1764987840495268
OpenADMET-Caco2_Efflux,NGBoost,PDV,threshold,1,0.3852605210322912,0.5604726531272537,0.2846820228871421
OpenADMET-Caco2_Efflux,NGBoost,PDV,threshold,2,0.5346066576642743,0.728091930219175,0.4155821370249748
OpenADMET-Caco2_Efflux,NGBoost,PDV,threshold,3,0.4995206074183695,0.857965560289709,0.3814067084459532
OpenADMET-Caco2_Efflux,NGBoost,PDV,threshold,4,0.4542687955802943,0.7945406802651559,0.3394371984949222
OpenADMET-Caco2_Efflux,NGBoost,PDV,valprop,0,0.3454970266660324,0.5865361397398139,0.1524725995305399
OpenADMET-Caco2_Efflux,NGBoost,PDV,valprop,1,0.3842180318504518,0.6744864107784126,0.3171329042625413
OpenADMET-Caco2_Efflux,NGBoost,PDV,valprop,2,0.5348496630616424,0.7786568644777665,0.3843401673722139
OpenADMET-Caco2_Efflux,NGBoost,PDV,valprop,3,0.5005470634119659,0.7561307238487621,0.3296197283733656
OpenADMET-Caco2_Efflux,NGBoost,PDV,valprop,4,0.4546731444982336,0.8104451051112566,0.309445862589063
OpenADMET-Caco2_Efflux,NGBoost,SNS,hetero,0,0.3285349196396291,0.9520182876070501,0.2966989608067374
OpenADMET-Caco2_Efflux,NGBoost,SNS,hetero,1,0.36072042443468,0.9283551675712924,0.3347845984649527
OpenADMET-Caco2_Efflux,NGBoost,SNS,hetero,2,0.5054569275449914,0.971187820567997,0.5018522291154695
OpenADMET-Caco2_Efflux,NGBoost,SNS,hetero,3,0.4834770179762918,0.9835476212023982,0.4537665531812893
OpenADMET-Caco2_Efflux,NGBoost,SNS,hetero,4,0.3680761903292118,0.9742386875143236,0.3355263256584267
OpenADMET-Caco2_Efflux,NGBoost,SNS,legacy,0,0.3269867224901314,0.7135507039159104,0.2334714220287588
OpenADMET-Caco2_Efflux,NGBoost,SNS,legacy,1,0.360494849724213,0.620823144953601,0.2558968990778211
OpenADMET-Caco2_Efflux,NGBoost,SNS,legacy,2,0.5062563382777914,0.8475257930336626,0.4188784139623938
OpenADMET-Caco2_Efflux,NGBoost,SNS,legacy,3,0.4855564227569878,0.8519866454892152,0.3431986261944786
OpenADMET-Caco2_Efflux,NGBoost,SNS,legacy,4,0.3681200742520348,0.793691316637802,0.283065984466251
OpenADMET-Caco2_Efflux,NGBoost,SNS,outlier,0,0.3271291415279227,0.38708445941262354,0.1625784441033266
OpenADMET-Caco2_Efflux,NGBoost,SNS,outlier,1,0.3557105410107206,0.48163810083441294,0.313328701067035
OpenADMET-Caco2_Efflux,NGBoost,SNS,outlier,2,0.5073975144724447,0.5987689194407808,0.1288818129848117
OpenADMET-Caco2_Efflux,NGBoost,SNS,outlier,3,0.4841630068136506,0.7704721085476881,0.37148932355346
OpenADMET-Caco2_Efflux,NGBoost,SNS,outlier,4,0.3688960687982866,0.3373533440071131,0.1285430629888992
OpenADMET-Caco2_Efflux,NGBoost,SNS,quantile,0,0.3268673311806006,0.5215586783037656,0.0678793037074859
OpenADMET-Caco2_Efflux,NGBoost,SNS,quantile,1,0.3577956973733003,0.49528763580152446,0.2915618582679236
OpenADMET-Caco2_Efflux,NGBoost,SNS,quantile,2,0.5067974684282435,0.7467689806515632,0.3460779304650424
OpenADMET-Caco2_Efflux,NGBoost,SNS,quantile,3,0.4855804226397752,0.6329391281647815,0.3573246917746484
OpenADMET-Caco2_Efflux,NGBoost,SNS,quantile,4,0.3674747554577755,0.610206352541913,0.2029467526725097
OpenADMET-Caco2_Efflux,NGBoost,SNS,threshold,0,0.3270853063425669,0.7608787358932315,0.2759689330348995
OpenADMET-Caco2_Efflux,NGBoost,SNS,threshold,1,0.3597238997203226,0.7482625877990363,0.3230120046910261
OpenADMET-Caco2_Efflux,NGBoost,SNS,threshold,2,0.5057995136155227,0.796022620552761,0.3349330362184887
OpenADMET-Caco2_Efflux,NGBoost,SNS,threshold,3,0.4854150929748813,0.8390266102942078,0.3762329741814427
OpenADMET-Caco2_Efflux,NGBoost,SNS,threshold,4,0.369128007088411,0.7281829830610319,0.2351955856318708
OpenADMET-Caco2_Efflux,NGBoost,SNS,valprop,0,0.3274916105114107,0.6792385877647255,0.2347428540524353
OpenADMET-Caco2_Efflux,NGBoost,SNS,valprop,1,0.358970709733419,0.5891740949369078,0.253443845137366
OpenADMET-Caco2_Efflux,NGBoost,SNS,valprop,2,0.5059271722749892,0.8205661364786656,0.3855080355240674
OpenADMET-Caco2_Efflux,NGBoost,SNS,valprop,3,0.4848885286005566,0.8259618729306321,0.3182511252344417
OpenADMET-Caco2_Efflux,NGBoost,SNS,valprop,4,0.367187585456929,0.7566707734455087,0.2719132594562148
OpenADMET-Caco2_Efflux,QRF,ECFP4,hetero,0,0.3313488017324117,0.7744999581319447,0.22603993329477
OpenADMET-Caco2_Efflux,QRF,ECFP4,hetero,1,0.3966632019382571,0.9769990463711655,0.4092990876991516
OpenADMET-Caco2_Efflux,QRF,ECFP4,hetero,2,0.5224471220848637,0.9447913811934332,0.4725009713570151
OpenADMET-Caco2_Efflux,QRF,ECFP4,hetero,3,0.3625291681185234,0.8393855747515089,0.3142184811046916
OpenADMET-Caco2_Efflux,QRF,ECFP4,hetero,4,0.4085867736220742,0.8885189047205427,0.3682391320741838
OpenADMET-Caco2_Efflux,QRF,ECFP4,legacy,0,0.3313488017324117,-0.6334611875875392,-0.179334831727796
OpenADMET-Caco2_Efflux,QRF,ECFP4,legacy,1,0.3966632019382571,0.16035273827799432,0.1024573376776821
OpenADMET-Caco2_Efflux,QRF,ECFP4,legacy,2,0.5224471220848637,0.4833298960934956,0.2229956235154193
OpenADMET-Caco2_Efflux,QRF,ECFP4,legacy,3,0.3625291681185234,-0.47752628702015665,-0.2746091605418732
OpenADMET-Caco2_Efflux,QRF,ECFP4,legacy,4,0.4085867736220742,-0.014502898895873279,-0.0817608803386826
OpenADMET-Caco2_Efflux,QRF,ECFP4,outlier,0,0.3313488017324117,-0.33523673931874676,0.1906139965634667
OpenADMET-Caco2_Efflux,QRF,ECFP4,outlier,1,0.3966632019382571,-0.38394483128123824,0.3159727991750291
OpenADMET-Caco2_Efflux,QRF,ECFP4,outlier,2,0.5224471220848637,0.5199013810924117,0.3144496100506718
OpenADMET-Caco2_Efflux,QRF,ECFP4,outlier,3,0.3625291681185234,-0.0855082298872156,0.2757775476374932
OpenADMET-Caco2_Efflux,QRF,ECFP4,outlier,4,0.4085867736220742,0.296664755830922,-0.2332528603904922
OpenADMET-Caco2_Efflux,QRF,ECFP4,quantile,0,0.3313488017324117,-0.17280500671095786,0.139565687720821
OpenADMET-Caco2_Efflux,QRF,ECFP4,quantile,1,0.3966632019382571,-0.18930257830611574,-0.0310560492086313
OpenADMET-Caco2_Efflux,QRF,ECFP4,quantile,2,0.5224471220848637,0.4432500878492406,0.3450272386179226
OpenADMET-Caco2_Efflux,QRF,ECFP4,quantile,3,0.3625291681185234,0.13181808436538645,0.1010847399699762
OpenADMET-Caco2_Efflux,QRF,ECFP4,quantile,4,0.4085867736220742,-0.13311929492533056,0.0497025365030636
OpenADMET-Caco2_Efflux,QRF,ECFP4,threshold,0,0.3313488017324117,0.45802325297389573,0.1548911418988685
OpenADMET-Caco2_Efflux,QRF,ECFP4,threshold,1,0.3966632019382571,0.40211020234031997,0.2177157505569298
OpenADMET-Caco2_Efflux,QRF,ECFP4,threshold,2,0.5224471220848637,0.710284495182776,0.313593978903783
OpenADMET-Caco2_Efflux,QRF,ECFP4,threshold,3,0.3625291681185234,0.5174687312488521,0.1356281859799997
OpenADMET-Caco2_Efflux,QRF,ECFP4,threshold,4,0.4085867736220742,0.5415721549700991,0.0538391701126063
OpenADMET-Caco2_Efflux,QRF,ECFP4,valprop,0,0.3313488017324117,-0.924584475710312,-0.2587953259585478
OpenADMET-Caco2_Efflux,QRF,ECFP4,valprop,1,0.3966632019382571,0.037201661746209286,0.0541081485936546
OpenADMET-Caco2_Efflux,QRF,ECFP4,valprop,2,0.5224471220848637,0.4124809256816188,0.1906811447165988
OpenADMET-Caco2_Efflux,QRF,ECFP4,valprop,3,0.3625291681185234,-0.588257582067589,-0.4064803088257538
OpenADMET-Caco2_Efflux,QRF,ECFP4,valprop,4,0.4085867736220742,-0.11024880848104815,-0.1274454428533891
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,hetero,0,0.4705601315513549,0.8925332173545418,0.4375989695549174
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,hetero,1,0.3440313243987258,0.8833602298682397,0.3330454899838166
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,hetero,2,0.5739510943143349,0.9331162915425099,0.5113694008879879
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,hetero,3,0.3132712864147384,0.9079446731865688,0.258252615620776
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,hetero,4,0.3257522545231563,0.9252468125372444,0.2566839107703783
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,legacy,0,0.4705601315513549,0.1055853874389319,0.0840506067054922
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,legacy,1,0.3440313243987258,0.019426452391629517,0.1353468128989248
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,legacy,2,0.5739510943143349,0.5391042503054597,0.2029888506737289
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,legacy,3,0.3132712864147384,-0.010577300415007873,-0.0965929464975465
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,legacy,4,0.3257522545231563,0.1957223411089006,0.015401480951711
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,outlier,0,0.4705601315513549,0.6744187635977222,0.3504859016564702
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,outlier,1,0.3440313243987258,0.6889701543782563,0.2717218458973952
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,outlier,2,0.5739510943143349,0.8301837250456864,0.4233945930635239
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,outlier,3,0.3132712864147384,-0.1385880850437397,-0.8888190390864807
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,outlier,4,0.3257522545231563,0.7276721830312266,0.273021761610703
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,quantile,0,0.4705601315513549,0.7637907556240395,0.32217117545201
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,quantile,1,0.3440313243987258,0.4220292999177192,0.2026113251571635
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,quantile,2,0.5739510943143349,0.7579448657165784,0.3959491689779266
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,quantile,3,0.3132712864147384,0.10437938093724264,-0.131640655839164
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,quantile,4,0.3257522545231563,0.5606932419850706,0.0985364867525243
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,threshold,0,0.4705601315513549,0.8836469858493591,0.3703962486802341
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,threshold,1,0.3440313243987258,0.7373354460616437,0.2676561026264485
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,threshold,2,0.5739510943143349,0.8491211590112397,0.4266262252212457
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,threshold,3,0.3132712864147384,0.48219007663365093,-0.1529061289080191
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,threshold,4,0.3257522545231563,0.5633393807046125,0.1360303805593267
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,valprop,0,0.4705601315513549,0.03245002647279385,0.0411573786728785
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,valprop,1,0.3440313243987258,-0.0544429639601931,0.0982334104782414
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,valprop,2,0.5739510943143349,0.4784826144295976,0.2018060844212944
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,valprop,3,0.3132712864147384,-0.12624462154472632,-0.1690023706814494
OpenADMET-Caco2_Efflux,QRF,MHG-GNN-pretrained,valprop,4,0.3257522545231563,0.09353182358184092,-0.0411011195292931
OpenADMET-Caco2_Efflux,QRF,PDV,hetero,0,0.3794871023590311,0.8854077097365508,0.3461612419794175
OpenADMET-Caco2_Efflux,QRF,PDV,hetero,1,0.4404145540128229,0.9086831148810299,0.3446299422085299
OpenADMET-Caco2_Efflux,QRF,PDV,hetero,2,0.5634478457995535,0.9217967406567931,0.4965129350938001
OpenADMET-Caco2_Efflux,QRF,PDV,hetero,3,0.3514154900442086,0.9688241991652616,0.3750787528890873
OpenADMET-Caco2_Efflux,QRF,PDV,hetero,4,0.4448526938027292,0.9360817797021421,0.4097105921092833
OpenADMET-Caco2_Efflux,QRF,PDV,legacy,0,0.3794871023590311,0.10675262190600726,0.0080050417842292
OpenADMET-Caco2_Efflux,QRF,PDV,legacy,1,0.4404145540128229,0.2723337836184121,0.0113363802048893
OpenADMET-Caco2_Efflux,QRF,PDV,legacy,2,0.5634478457995535,0.5024363375545612,0.1852340601178443
OpenADMET-Caco2_Efflux,QRF,PDV,legacy,3,0.3514154900442086,0.0853968667388241,0.0837567743950049
OpenADMET-Caco2_Efflux,QRF,PDV,legacy,4,0.4448526938027292,0.42847245493002056,0.1545823860310324
OpenADMET-Caco2_Efflux,QRF,PDV,outlier,0,0.3794871023590311,0.7027257317683586,0.3072216149041895
OpenADMET-Caco2_Efflux,QRF,PDV,outlier,1,0.4404145540128229,0.5077913034500132,0.1847887293052417
OpenADMET-Caco2_Efflux,QRF,PDV,outlier,2,0.5634478457995535,0.7047687453339971,0.473609390880859
OpenADMET-Caco2_Efflux,QRF,PDV,outlier,3,0.3514154900442086,0.5490411544620653,0.2585814147343989
OpenADMET-Caco2_Efflux,QRF,PDV,outlier,4,0.4448526938027292,0.5909243261370821,0.3708415862322309
OpenADMET-Caco2_Efflux,QRF,PDV,quantile,0,0.3794871023590311,0.47852399410283836,0.2472690842114674
OpenADMET-Caco2_Efflux,QRF,PDV,quantile,1,0.4404145540128229,0.49319985643218,0.2223811291987968
OpenADMET-Caco2_Efflux,QRF,PDV,quantile,2,0.5634478457995535,0.6509061706439315,0.3882750539406994
OpenADMET-Caco2_Efflux,QRF,PDV,quantile,3,0.3514154900442086,0.4811160569548483,0.1985715010652867
OpenADMET-Caco2_Efflux,QRF,PDV,quantile,4,0.4448526938027292,0.6191883437945024,0.3386727723504985
OpenADMET-Caco2_Efflux,QRF,PDV,threshold,0,0.3794871023590311,0.6985544266436856,0.206410073567707
OpenADMET-Caco2_Efflux,QRF,PDV,threshold,1,0.4404145540128229,0.6275775138692767,0.2789021405637563
OpenADMET-Caco2_Efflux,QRF,PDV,threshold,2,0.5634478457995535,0.7642954407218827,0.4135907062981332
OpenADMET-Caco2_Efflux,QRF,PDV,threshold,3,0.3514154900442086,0.5524907591635658,0.3079499206461562
OpenADMET-Caco2_Efflux,QRF,PDV,threshold,4,0.4448526938027292,0.673107436330477,0.3554428362220524
OpenADMET-Caco2_Efflux,QRF,PDV,valprop,0,0.3794871023590311,-0.04007941941363924,-0.0549850544552308
OpenADMET-Caco2_Efflux,QRF,PDV,valprop,1,0.4404145540128229,0.17939138915240482,-0.0066949904450428
OpenADMET-Caco2_Efflux,QRF,PDV,valprop,2,0.5634478457995535,0.44539052746846397,0.1586546889161249
OpenADMET-Caco2_Efflux,QRF,PDV,valprop,3,0.3514154900442086,-0.0604933400424747,0.0743207918611725
OpenADMET-Caco2_Efflux,QRF,PDV,valprop,4,0.4448526938027292,0.3584580497258788,0.0790516879872612
OpenADMET-Caco2_Efflux,QRF,SNS,hetero,0,0.317679169721934,0.8075332388258507,0.2076065521778453
OpenADMET-Caco2_Efflux,QRF,SNS,hetero,1,0.4460163503278722,0.8985798268201228,0.4058374190475345
OpenADMET-Caco2_Efflux,QRF,SNS,hetero,2,0.3866961600199576,0.912257066328396,0.3581714130254545
OpenADMET-Caco2_Efflux,QRF,SNS,hetero,3,0.4218401199514417,0.8648443946739699,0.3936651046245101
OpenADMET-Caco2_Efflux,QRF,SNS,hetero,4,0.420654646061782,0.8133177774947845,0.3708230221805521
OpenADMET-Caco2_Efflux,QRF,SNS,legacy,0,0.317679169721934,-0.8945576781991613,-0.3391705255451303
OpenADMET-Caco2_Efflux,QRF,SNS,legacy,1,0.4460163503278722,0.12899893608505258,0.0270444244344246
OpenADMET-Caco2_Efflux,QRF,SNS,legacy,2,0.3866961600199576,0.1801526754214397,3.693288528516803e-05
OpenADMET-Caco2_Efflux,QRF,SNS,legacy,3,0.4218401199514417,-0.23346341440506196,-0.1266716137714638
OpenADMET-Caco2_Efflux,QRF,SNS,legacy,4,0.420654646061782,-0.17553385054088047,-0.0332979304555332
OpenADMET-Caco2_Efflux,QRF,SNS,outlier,0,0.317679169721934,-0.14530807974787524,-1.6318215242102707
OpenADMET-Caco2_Efflux,QRF,SNS,outlier,1,0.4460163503278722,0.7070473442282411,0.1169313630752821
OpenADMET-Caco2_Efflux,QRF,SNS,outlier,2,0.3866961600199576,0.24811516158713254,0.101681566631004
OpenADMET-Caco2_Efflux,QRF,SNS,outlier,3,0.4218401199514417,-0.16656886714393215,-0.1835395262705401
OpenADMET-Caco2_Efflux,QRF,SNS,outlier,4,0.420654646061782,0.4166985055168622,0.162589822516893
OpenADMET-Caco2_Efflux,QRF,SNS,quantile,0,0.317679169721934,-0.48426990376016466,-0.2313457758597894
OpenADMET-Caco2_Efflux,QRF,SNS,quantile,1,0.4460163503278722,0.4613199253528159,0.2062032004859727
OpenADMET-Caco2_Efflux,QRF,SNS,quantile,2,0.3866961600199576,0.5222089511934276,0.1687924848290852
OpenADMET-Caco2_Efflux,QRF,SNS,quantile,3,0.4218401199514417,0.06945744811822471,-0.1039379675064331
OpenADMET-Caco2_Efflux,QRF,SNS,quantile,4,0.420654646061782,0.17216458078127236,0.1031994066776107
OpenADMET-Caco2_Efflux,QRF,SNS,threshold,0,0.317679169721934,0.30722376459958467,-0.7283809367423775
OpenADMET-Caco2_Efflux,QRF,SNS,threshold,1,0.4460163503278722,0.7885158444256231,0.2686146605312847
OpenADMET-Caco2_Efflux,QRF,SNS,threshold,2,0.3866961600199576,0.6575385309319789,0.1994801745283223
OpenADMET-Caco2_Efflux,QRF,SNS,threshold,3,0.4218401199514417,0.2950646974793743,0.045184396473813
OpenADMET-Caco2_Efflux,QRF,SNS,threshold,4,0.420654646061782,0.6165544680040924,0.2203095789347725
OpenADMET-Caco2_Efflux,QRF,SNS,valprop,0,0.317679169721934,-1.1073668215940757,-0.5039838093734492
OpenADMET-Caco2_Efflux,QRF,SNS,valprop,1,0.4460163503278722,0.04396677061681532,-0.0182952001365279
OpenADMET-Caco2_Efflux,QRF,SNS,valprop,2,0.3866961600199576,0.06928805593427836,-0.0897325004263058
OpenADMET-Caco2_Efflux,QRF,SNS,valprop,3,0.4218401199514417,-0.37744096402030686,-0.1831854730315487
OpenADMET-Caco2_Efflux,QRF,SNS,valprop,4,0.420654646061782,-0.25527727637127096,-0.085080212210473
OpenADMET-Caco2_Efflux,RF,ECFP4,hetero,0,0.5232327458873336,0.9253591077466738,0.468480807413582
OpenADMET-Caco2_Efflux,RF,ECFP4,hetero,1,0.4368694757560781,0.9334565425551637,0.3644671292533155
OpenADMET-Caco2_Efflux,RF,ECFP4,hetero,2,0.5723111274669113,0.9517202363711942,0.5310507594200888
OpenADMET-Caco2_Efflux,RF,ECFP4,hetero,3,0.4035361787913897,0.9183319793011441,0.3607956830558526
OpenADMET-Caco2_Efflux,RF,ECFP4,hetero,4,0.3979200484918646,0.9873164828709666,0.4065518500919518
OpenADMET-Caco2_Efflux,RF,ECFP4,legacy,0,0.5232327458873336,0.40685668948759646,0.2194216632180367
OpenADMET-Caco2_Efflux,RF,ECFP4,legacy,1,0.4368694757560781,0.36652070392701097,0.0440439961401036
OpenADMET-Caco2_Efflux,RF,ECFP4,legacy,2,0.5723111274669113,0.6223796672428697,0.322422675520457
OpenADMET-Caco2_Efflux,RF,ECFP4,legacy,3,0.4035361787913897,0.4586263729049779,0.146584297751825
OpenADMET-Caco2_Efflux,RF,ECFP4,legacy,4,0.3979200484918646,0.5259739809207491,0.1969127946705916
OpenADMET-Caco2_Efflux,RF,ECFP4,outlier,0,0.5232327458873336,0.4451852456357572,0.2043754746099991
OpenADMET-Caco2_Efflux,RF,ECFP4,outlier,1,0.4368694757560781,0.4417596224355369,0.3347457070240019
OpenADMET-Caco2_Efflux,RF,ECFP4,outlier,2,0.5723111274669113,0.5897542778033656,0.3809143284608947
OpenADMET-Caco2_Efflux,RF,ECFP4,outlier,3,0.4035361787913897,0.46689122396101157,0.1858121898307329
OpenADMET-Caco2_Efflux,RF,ECFP4,outlier,4,0.3979200484918646,0.5099157754269267,0.2605132003088333
OpenADMET-Caco2_Efflux,RF,ECFP4,quantile,0,0.5232327458873336,0.3463469752626695,0.0828933512519696
OpenADMET-Caco2_Efflux,RF,ECFP4,quantile,1,0.4368694757560781,0.03271676009452454,0.1062971843486296
OpenADMET-Caco2_Efflux,RF,ECFP4,quantile,2,0.5723111274669113,0.5043401252713723,0.2337677442688781
OpenADMET-Caco2_Efflux,RF,ECFP4,quantile,3,0.4035361787913897,0.3500065666222871,0.0687048492629507
OpenADMET-Caco2_Efflux,RF,ECFP4,quantile,4,0.3979200484918646,0.4160322520310541,0.1275654614034841
OpenADMET-Caco2_Efflux,RF,ECFP4,threshold,0,0.5232327458873336,0.677435072170179,0.349144442837183
OpenADMET-Caco2_Efflux,RF,ECFP4,threshold,1,0.4368694757560781,0.6467760433972007,0.3680657994213969
OpenADMET-Caco2_Efflux,RF,ECFP4,threshold,2,0.5723111274669113,0.7174346303324926,0.4125477825238643
OpenADMET-Caco2_Efflux,RF,ECFP4,threshold,3,0.4035361787913897,0.6556439164548244,0.1906827765979917
OpenADMET-Caco2_Efflux,RF,ECFP4,threshold,4,0.3979200484918646,0.6731678713339843,0.2701012200071949
OpenADMET-Caco2_Efflux,RF,ECFP4,valprop,0,0.5232327458873336,0.3493501515399186,0.158404247166107
OpenADMET-Caco2_Efflux,RF,ECFP4,valprop,1,0.4368694757560781,0.31551907060433515,-0.0317030488182363
OpenADMET-Caco2_Efflux,RF,ECFP4,valprop,2,0.5723111274669113,0.5680899574036987,0.2796398250031469
